日付,店舗ID,商品ID,予測販売数量,発注数量,単価,予測売上金額
2025-10-18,1,◎お肉たっぷりメンチカツ,1280.11,1536,184.0,235540.0
2025-10-18,1,◎天然水新潟県津南６００,1280.11,1536,110.0,140812.0
2025-10-18,1,◎ミニクリームパン５個入,1280.11,1536,149.0,190736.0
2025-10-18,1,◎ジャスミン茶６００,1280.11,1536,110.0,140812.0
2025-10-18,1,クリームたい焼きカスター,1280.11,1536,165.0,211218.0
2025-10-18,1,アスティーグ肌　Ｍ,1280.11,1536,600.0,768066.0
2025-10-18,1,◎のむヨーグルトプレーン,1280.11,1536,149.0,190736.0
2025-10-18,1,ルーロー飯おむすび,1280.11,1536,194.0,248341.0
2025-10-18,1,グリーンダカラ,1280.11,1536,141.0,180496.0
2025-10-18,1,ウィルキンソン　タンサン,1280.11,1536,112.0,143372.0
2025-10-18,1,チョコラＢＢハイパー,1280.11,1536,380.0,486442.0
2025-10-18,1,◎発酵バター香るチョコク,1280.11,1536,147.0,188176.0
2025-10-18,1,◎ダブルチョコデニッシュ,1280.11,1536,128.0,163854.0
2025-10-18,1,ウコンの力ドリンク,1280.11,1536,191.0,244501.0
2025-10-18,1,リポビタンＤ,1280.11,1536,164.0,209938.0
2025-10-18,1,◎ゴロゴロチョコのクッキ,1280.11,1536,138.0,176655.0
2025-10-18,1,ジョージア　カフェモカ,1280.11,1536,168.0,215058.0
2025-10-18,1,ジョージア　カフェラテ,1280.11,1536,159.0,203537.0
2025-10-18,1,◎しっとりケーキ（チョコ,1280.11,1536,135.0,172815.0
2025-10-18,1,ジョージア　ブラック,1280.11,1536,149.0,190736.0
2025-10-18,1,◎白生フランスパン（つぶ,1280.11,1536,156.0,199697.0
2025-10-18,1,◎天然水長野県安曇野２Ｌ,1280.11,1536,112.0,143372.0
2025-10-18,1,午後の紅茶　レモンティー,1280.11,1536,160.0,204818.0
2025-10-18,1,◎緑茶６００,1280.11,1536,110.0,140812.0
2025-10-18,1,◎ぶどうぱん（シュガーマ,1280.11,1536,128.0,163854.0
2025-10-18,1,◎麦茶６００,1280.11,1536,110.0,140812.0
2025-10-18,1,健康ミネラルむぎ茶,1280.11,1536,158.0,202257.0
2025-10-18,1,◎生スコーン６個入,1280.11,1536,172.0,220179.0
2025-10-18,1,◎アップル香るジャスミン,1280.11,1536,110.0,140812.0
2025-10-18,1,塩バター揚げ焼きくりーむ,1280.11,1536,276.0,353310.0
2025-10-18,1,マルボロ・メン１２Ｂ,1280.11,1536,546.0,698940.0
2025-10-18,1,専ＵＦＯ大盛焼そばパンガ,1280.11,1536,276.0,353310.0
2025-10-18,1,じゃがりこチーズ,1280.11,1536,185.0,236820.0
2025-10-18,1,◎冷やし胡瓜一本漬,1280.11,1536,172.0,220179.0
2025-10-18,1,◎タンスティックレモン,1280.11,1536,184.0,235540.0
2025-10-18,1,メビウスＥＸＬ,1280.11,1536,528.0,675898.0
2025-10-18,1,メビウスＬ,1280.11,1536,528.0,675898.0
2025-10-18,1,メビウスＳＬ１００Ｂ,1280.11,1536,528.0,675898.0
2025-10-18,1,焙煎ごまドレッシング,1280.11,1536,33.0,42244.0
2025-10-18,1,◎半熟ゆでたまご１個,1280.11,1536,98.0,125451.0
2025-10-18,1,ポケカ拡張　ホワイト,1280.11,1536,264.0,337949.0
2025-10-18,1,テリアスムースレギュラー,1280.11,1536,528.0,675898.0
2025-10-18,1,高菜の寿司,1280.11,1536,176.0,225299.0
2025-10-18,1,レジ袋弁当大バイオマス,1280.11,1536,5.0,6401.0
2025-10-18,1,ホープ１０,1280.11,1536,273.0,349470.0
2025-10-18,1,手巻　紀州南高梅,1280.11,1536,158.0,202257.0
2025-10-18,1,手巻　真昆布,1280.11,1536,158.0,202257.0
2025-10-18,1,大きな　僕の梅おかか,1280.11,1536,297.0,380193.0
2025-10-18,1,味付海苔　おかか味噌,1280.11,1536,161.0,206098.0
2025-10-18,1,増量　手巻　紅しゃけ,1280.11,1536,195.0,249621.0
2025-10-18,1,増量　手巻　辛子明太子,1280.11,1536,195.0,249621.0
2025-10-18,1,大きな　昆布とツナマヨ,1280.11,1536,269.0,344350.0
2025-10-18,1,手巻　たらこマヨネーズ,1280.11,1536,188.0,240661.0
2025-10-18,1,豚バラしょうゆ,1280.11,1536,276.0,353310.0
2025-10-18,1,サンドおむすび　牛カルビ,1280.11,1536,328.0,419876.0
2025-10-18,1,手巻　紅しゃけ,1280.11,1536,195.0,249621.0
2025-10-18,1,レジ袋１２号バイオマス,1280.11,1536,3.0,3840.0
2025-10-18,1,ピース・ライト・ＢＯＸ,1280.11,1536,546.0,698940.0
2025-10-18,1,ピアニシモ・アリア・メン,1280.11,1536,519.0,664377.0
2025-10-18,1,◎海鮮スティック明太マヨ,1280.11,1536,167.0,213778.0
2025-10-18,1,センティアＩブラック,1280.11,1536,482.0,617013.0
2025-10-18,1,冷し明太とろろうどん,1280.11,1536,508.0,650296.0
2025-10-18,1,冷したぬきうどん,1280.11,1536,399.0,510764.0
2025-10-18,1,ゆず冷し鶏塩おろしうどん,1280.11,1536,526.0,673338.0
2025-10-18,1,テリアイエローメンソール,1280.11,1536,528.0,675898.0
2025-10-18,1,テリアサンパール,1280.11,1536,528.0,675898.0
2025-10-18,1,テリアシャインパール,1280.11,1536,528.0,675898.0
2025-10-18,1,マルボロ・ボックス,1280.11,1536,546.0,698940.0
2025-10-18,1,シーチキン＆コーンサラダ,1280.11,1536,249.0,318747.0
2025-10-18,1,ケントエス１・１００Ｂ,1280.11,1536,455.0,582450.0
2025-10-18,1,ローストチキンパスタサラ,1280.11,1536,369.0,472361.0
2025-10-18,1,エボルタＮＥＯ単４－４Ｐ,1280.11,1536,659.0,843592.0
2025-10-18,1,ライトニング１．２ｍ,1280.11,1536,1800.0,2304198.0
2025-10-18,1,ＣＲバーナーライター,1280.11,1536,190.0,243221.0
2025-10-18,1,耐風ビニール傘７０,1280.11,1536,862.0,1103455.0
2025-10-18,1,ダブルシュー,1280.11,1536,172.0,220179.0
2025-10-18,1,デイリースポーツ東日本,1280.11,1536,146.0,186896.0
2025-10-18,1,冷やして食べるバウム,1280.11,1536,167.0,213778.0
2025-10-18,1,マカロンチョコパッション,1280.11,1536,267.0,341789.0
2025-10-18,1,日刊ゲンダイ,1280.11,1536,164.0,209938.0
2025-10-18,1,日本経済新聞,1280.11,1536,182.0,232980.0
2025-10-18,1,ＡｍａｚｏｎＶＡＲ,1280.11,1536,10000.0,12801100.0
2025-10-18,1,２種のキンパ,1280.11,1536,510.0,652856.0
2025-10-18,1,セブンスター,1280.11,1536,546.0,698940.0
2025-10-18,1,セブンスター・ＢＯＸ,1280.11,1536,546.0,698940.0
2025-10-18,1,手巻　辛子明太子,1280.11,1536,195.0,249621.0
2025-10-18,1,カロリーＭハーフ　バニラ,1280.11,1536,110.0,140812.0
2025-10-18,1,手巻シーチキンマヨネーズ,1280.11,1536,165.0,211218.0
2025-10-18,1,直巻　和風ツナマヨネーズ,1280.11,1536,149.0,190736.0
2025-10-18,1,テリアブラックＭ１０Ｐ,1280.11,1536,5273.0,6750020.0
2025-10-18,1,アサヒ生ビール３５０,1280.11,1536,216.0,276504.0
2025-10-18,1,スーパードライ３５０,1280.11,1536,216.0,276504.0
2025-10-18,1,さばと青じそおむすび,1280.11,1536,139.0,177935.0
2025-10-18,1,テリアＯパール,1280.11,1536,528.0,675898.0
2025-10-18,1,ポケカ拡張　ブラック,1280.11,1536,264.0,337949.0
2025-10-18,1,ポケカ拡張　バトルＰ,1280.11,1536,164.0,209938.0
2025-10-18,1,サラサクリップ　黒,1280.11,1536,99.0,126731.0
2025-10-18,1,ＬＩＢＥＲＡミルク,1280.11,1536,277.0,354590.0
2025-10-18,1,◎しみチョココーン,1280.11,1536,147.0,188176.0
2025-10-18,1,◎チョコシュー,1280.11,1536,128.0,163854.0
2025-10-18,1,もち麦　鮭ひじきしそ風味,1280.11,1536,163.0,208658.0
2025-10-18,1,◎こだわりのフロランタン,1280.11,1536,184.0,235540.0
2025-10-18,1,◎もちもちレモンドーナツ,1280.11,1536,149.0,190736.0
2025-10-18,1,◎濃厚ミルクドーナツ,1280.11,1536,100.0,128011.0
