日付,店舗ID,商品ID,予測販売数量,発注数量,単価,予測売上金額
2025-10-18,8,ｉｎゼリーエネルギー,1280.11,1536,210.0,268823.0
2025-10-19,8,ｉｎゼリーエネルギー,1129.5,1355,210.0,237195.0
2025-10-20,8,ｉｎゼリーエネルギー,1181.56,1418,210.0,248128.0
2025-10-21,8,ｉｎゼリーエネルギー,1134.02,1361,210.0,238144.0
2025-10-15,8,◎白生クロワッサン（ダブ,1209.85,1452,156.0,188737.0
2025-10-16,8,◎白生クロワッサン（ダブ,1171.09,1405,156.0,182690.0
2025-10-17,8,◎白生クロワッサン（ダブ,1180.88,1417,156.0,184217.0
2025-10-18,8,◎白生クロワッサン（ダブ,1280.11,1536,156.0,199697.0
2025-10-19,8,◎白生クロワッサン（ダブ,1129.5,1355,156.0,176202.0
2025-10-20,8,◎白生クロワッサン（ダブ,1181.56,1418,156.0,184323.0
2025-10-21,8,◎白生クロワッサン（ダブ,1134.02,1361,156.0,176907.0
2025-10-15,8,モンスター　リッパー,1209.85,1452,213.0,257698.0
2025-10-16,8,モンスター　リッパー,1171.09,1405,213.0,249442.0
2025-10-17,8,モンスター　リッパー,1180.88,1417,213.0,251527.0
2025-10-18,8,モンスター　リッパー,1280.11,1536,213.0,272663.0
2025-10-19,8,モンスター　リッパー,1129.5,1355,213.0,240584.0
2025-10-20,8,モンスター　リッパー,1181.56,1418,213.0,251672.0
2025-10-21,8,モンスター　リッパー,1134.02,1361,213.0,241546.0
2025-10-15,8,◎レモン香るティーソーダ,1209.85,1452,130.0,157280.0
2025-10-16,8,◎レモン香るティーソーダ,1171.09,1405,130.0,152242.0
2025-10-17,8,◎レモン香るティーソーダ,1180.88,1417,130.0,153514.0
2025-10-18,8,◎レモン香るティーソーダ,1280.11,1536,130.0,166414.0
2025-10-19,8,◎レモン香るティーソーダ,1129.5,1355,130.0,146835.0
2025-10-20,8,◎レモン香るティーソーダ,1181.56,1418,130.0,153603.0
2025-10-21,8,◎レモン香るティーソーダ,1134.02,1361,130.0,147423.0
2025-10-15,8,カルピス　ひんやりライチ,1209.85,1452,160.0,193576.0
2025-10-16,8,カルピス　ひんやりライチ,1171.09,1405,160.0,187374.0
2025-10-17,8,カルピス　ひんやりライチ,1180.88,1417,160.0,188941.0
2025-10-18,8,カルピス　ひんやりライチ,1280.11,1536,160.0,204818.0
2025-10-19,8,カルピス　ひんやりライチ,1129.5,1355,160.0,180720.0
2025-10-20,8,カルピス　ひんやりライチ,1181.56,1418,160.0,189050.0
2025-10-21,8,カルピス　ひんやりライチ,1134.02,1361,160.0,181443.0
2025-10-15,8,カルピスウォーター５００,1209.85,1452,160.0,193576.0
2025-10-16,8,カルピスウォーター５００,1171.09,1405,160.0,187374.0
2025-10-17,8,カルピスウォーター５００,1180.88,1417,160.0,188941.0
2025-10-18,8,カルピスウォーター５００,1280.11,1536,160.0,204818.0
2025-10-19,8,カルピスウォーター５００,1129.5,1355,160.0,180720.0
2025-10-20,8,カルピスウォーター５００,1181.56,1418,160.0,189050.0
2025-10-21,8,カルピスウォーター５００,1134.02,1361,160.0,181443.0
2025-10-15,8,トロピカーナアップル,1209.85,1452,120.0,145182.0
2025-10-16,8,トロピカーナアップル,1171.09,1405,120.0,140531.0
2025-10-17,8,トロピカーナアップル,1180.88,1417,120.0,141706.0
2025-10-18,8,トロピカーナアップル,1280.11,1536,120.0,153613.0
2025-10-19,8,トロピカーナアップル,1129.5,1355,120.0,135540.0
2025-10-20,8,トロピカーナアップル,1181.56,1418,120.0,141787.0
2025-10-21,8,トロピカーナアップル,1134.02,1361,120.0,136082.0
2025-10-15,8,ミンティアＢカルピス,1209.85,1452,211.0,255278.0
2025-10-16,8,ミンティアＢカルピス,1171.09,1405,211.0,247100.0
2025-10-17,8,ミンティアＢカルピス,1180.88,1417,211.0,249166.0
2025-10-18,8,ミンティアＢカルピス,1280.11,1536,211.0,270103.0
2025-10-19,8,ミンティアＢカルピス,1129.5,1355,211.0,238324.0
2025-10-20,8,ミンティアＢカルピス,1181.56,1418,211.0,249309.0
2025-10-21,8,ミンティアＢカルピス,1134.02,1361,211.0,239278.0
2025-10-15,8,◎ボディＰレモンミント,1209.85,1452,350.0,423447.0
2025-10-16,8,◎ボディＰレモンミント,1171.09,1405,350.0,409882.0
2025-10-17,8,◎ボディＰレモンミント,1180.88,1417,350.0,413308.0
2025-10-18,8,◎ボディＰレモンミント,1280.11,1536,350.0,448038.0
2025-10-19,8,◎ボディＰレモンミント,1129.5,1355,350.0,395325.0
2025-10-20,8,◎ボディＰレモンミント,1181.56,1418,350.0,413546.0
2025-10-21,8,◎ボディＰレモンミント,1134.02,1361,350.0,396907.0
2025-10-15,8,薬用リップスティック,1209.85,1452,299.0,361745.0
2025-10-16,8,薬用リップスティック,1171.09,1405,299.0,350156.0
2025-10-17,8,薬用リップスティック,1180.88,1417,299.0,353083.0
2025-10-18,8,薬用リップスティック,1280.11,1536,299.0,382753.0
2025-10-19,8,薬用リップスティック,1129.5,1355,299.0,337720.0
2025-10-20,8,薬用リップスティック,1181.56,1418,299.0,353286.0
2025-10-21,8,薬用リップスティック,1134.02,1361,299.0,339072.0
2025-10-15,8,さらさらシートクール,1209.85,1452,295.0,356906.0
2025-10-16,8,さらさらシートクール,1171.09,1405,295.0,345472.0
2025-10-17,8,さらさらシートクール,1180.88,1417,295.0,348360.0
2025-10-18,8,さらさらシートクール,1280.11,1536,295.0,377632.0
2025-10-19,8,さらさらシートクール,1129.5,1355,295.0,333202.0
2025-10-20,8,さらさらシートクール,1181.56,1418,295.0,348560.0
2025-10-21,8,さらさらシートクール,1134.02,1361,295.0,334536.0
2025-10-15,8,◎のむＹＧアサイーボウル,1209.85,1452,184.0,222612.0
2025-10-16,8,◎のむＹＧアサイーボウル,1171.09,1405,184.0,215481.0
2025-10-17,8,◎のむＹＧアサイーボウル,1180.88,1417,184.0,217282.0
2025-10-18,8,◎のむＹＧアサイーボウル,1280.11,1536,184.0,235540.0
2025-10-19,8,◎のむＹＧアサイーボウル,1129.5,1355,184.0,207828.0
2025-10-20,8,◎のむＹＧアサイーボウル,1181.56,1418,184.0,217407.0
2025-10-21,8,◎のむＹＧアサイーボウル,1134.02,1361,184.0,208660.0
2025-10-15,8,Ｚｅｒｏシート携帯,1209.85,1452,328.0,396831.0
2025-10-16,8,Ｚｅｒｏシート携帯,1171.09,1405,328.0,384118.0
2025-10-17,8,Ｚｅｒｏシート携帯,1180.88,1417,328.0,387329.0
2025-10-18,8,Ｚｅｒｏシート携帯,1280.11,1536,328.0,419876.0
2025-10-19,8,Ｚｅｒｏシート携帯,1129.5,1355,328.0,370476.0
2025-10-20,8,Ｚｅｒｏシート携帯,1181.56,1418,328.0,387552.0
2025-10-21,8,Ｚｅｒｏシート携帯,1134.02,1361,328.0,371959.0
2025-10-15,8,レッドブルエナジー２５０,1209.85,1452,198.0,239550.0
2025-10-16,8,レッドブルエナジー２５０,1171.09,1405,198.0,231876.0
2025-10-17,8,レッドブルエナジー２５０,1180.88,1417,198.0,233814.0
2025-10-18,8,レッドブルエナジー２５０,1280.11,1536,198.0,253462.0
2025-10-19,8,レッドブルエナジー２５０,1129.5,1355,198.0,223641.0
2025-10-20,8,レッドブルエナジー２５０,1181.56,1418,198.0,233949.0
2025-10-21,8,レッドブルエナジー２５０,1134.02,1361,198.0,224536.0
2025-10-15,8,ペパーミント１００ＭＬ,1209.85,1452,200.0,241970.0
2025-10-16,8,ペパーミント１００ＭＬ,1171.09,1405,200.0,234218.0
2025-10-17,8,ペパーミント１００ＭＬ,1180.88,1417,200.0,236176.0
2025-10-18,8,ペパーミント１００ＭＬ,1280.11,1536,200.0,256022.0
2025-10-19,8,ペパーミント１００ＭＬ,1129.5,1355,200.0,225900.0
2025-10-20,8,ペパーミント１００ＭＬ,1181.56,1418,200.0,236312.0
2025-10-21,8,ペパーミント１００ＭＬ,1134.02,1361,200.0,226804.0
2025-10-15,8,ヘアリングゴム黒,1209.85,1452,200.0,241970.0
2025-10-16,8,ヘアリングゴム黒,1171.09,1405,200.0,234218.0
2025-10-17,8,ヘアリングゴム黒,1180.88,1417,200.0,236176.0
2025-10-18,8,ヘアリングゴム黒,1280.11,1536,200.0,256022.0
2025-10-19,8,ヘアリングゴム黒,1129.5,1355,200.0,225900.0
2025-10-20,8,ヘアリングゴム黒,1181.56,1418,200.0,236312.0
2025-10-21,8,ヘアリングゴム黒,1134.02,1361,200.0,226804.0
2025-10-15,8,１日分鉄分のむヨーグルト,1209.85,1452,145.0,175428.0
2025-10-16,8,１日分鉄分のむヨーグルト,1171.09,1405,145.0,169808.0
2025-10-17,8,１日分鉄分のむヨーグルト,1180.88,1417,145.0,171228.0
2025-10-18,8,１日分鉄分のむヨーグルト,1280.11,1536,145.0,185616.0
2025-10-19,8,１日分鉄分のむヨーグルト,1129.5,1355,145.0,163778.0
2025-10-20,8,１日分鉄分のむヨーグルト,1181.56,1418,145.0,171326.0
2025-10-21,8,１日分鉄分のむヨーグルト,1134.02,1361,145.0,164433.0
2025-10-15,8,ザバスミルクココア風味,1209.85,1452,181.0,218983.0
2025-10-16,8,ザバスミルクココア風味,1171.09,1405,181.0,211967.0
2025-10-17,8,ザバスミルクココア風味,1180.88,1417,181.0,213739.0
2025-10-18,8,ザバスミルクココア風味,1280.11,1536,181.0,231700.0
2025-10-19,8,ザバスミルクココア風味,1129.5,1355,181.0,204440.0
2025-10-20,8,ザバスミルクココア風味,1181.56,1418,181.0,213862.0
2025-10-21,8,ザバスミルクココア風味,1134.02,1361,181.0,205258.0
2025-10-15,8,イーラインマスクベージュ,1209.85,1452,299.0,361745.0
2025-10-16,8,イーラインマスクベージュ,1171.09,1405,299.0,350156.0
2025-10-17,8,イーラインマスクベージュ,1180.88,1417,299.0,353083.0
2025-10-18,8,イーラインマスクベージュ,1280.11,1536,299.0,382753.0
2025-10-19,8,イーラインマスクベージュ,1129.5,1355,299.0,337720.0
2025-10-20,8,イーラインマスクベージュ,1181.56,1418,299.0,353286.0
2025-10-21,8,イーラインマスクベージュ,1134.02,1361,299.0,339072.0
2025-10-15,8,ブルガリアＹＯ　苺,1209.85,1452,158.0,191156.0
2025-10-16,8,ブルガリアＹＯ　苺,1171.09,1405,158.0,185032.0
2025-10-17,8,ブルガリアＹＯ　苺,1180.88,1417,158.0,186579.0
2025-10-18,8,ブルガリアＹＯ　苺,1280.11,1536,158.0,202257.0
2025-10-19,8,ブルガリアＹＯ　苺,1129.5,1355,158.0,178461.0
2025-10-20,8,ブルガリアＹＯ　苺,1181.56,1418,158.0,186686.0
2025-10-21,8,ブルガリアＹＯ　苺,1134.02,1361,158.0,179175.0
2025-10-15,8,◎カフェラテレギュラー,1209.85,1452,181.0,218983.0
2025-10-16,8,◎カフェラテレギュラー,1171.09,1405,181.0,211967.0
2025-10-17,8,◎カフェラテレギュラー,1180.88,1417,181.0,213739.0
2025-10-18,8,◎カフェラテレギュラー,1280.11,1536,181.0,231700.0
2025-10-19,8,◎カフェラテレギュラー,1129.5,1355,181.0,204440.0
2025-10-20,8,◎カフェラテレギュラー,1181.56,1418,181.0,213862.0
2025-10-21,8,◎カフェラテレギュラー,1134.02,1361,181.0,205258.0
2025-10-15,8,金のミルクキャンディ,1209.85,1452,221.0,267377.0
2025-10-16,8,金のミルクキャンディ,1171.09,1405,221.0,258811.0
2025-10-17,8,金のミルクキャンディ,1180.88,1417,221.0,260974.0
2025-10-18,8,金のミルクキャンディ,1280.11,1536,221.0,282904.0
2025-10-19,8,金のミルクキャンディ,1129.5,1355,221.0,249620.0
2025-10-20,8,金のミルクキャンディ,1181.56,1418,221.0,261125.0
2025-10-21,8,金のミルクキャンディ,1134.02,1361,221.0,250618.0
2025-10-15,8,ミンティアＢリフレッシュ,1209.85,1452,211.0,255278.0
2025-10-16,8,ミンティアＢリフレッシュ,1171.09,1405,211.0,247100.0
2025-10-17,8,ミンティアＢリフレッシュ,1180.88,1417,211.0,249166.0
2025-10-18,8,ミンティアＢリフレッシュ,1280.11,1536,211.0,270103.0
2025-10-19,8,ミンティアＢリフレッシュ,1129.5,1355,211.0,238324.0
2025-10-20,8,ミンティアＢリフレッシュ,1181.56,1418,211.0,249309.0
2025-10-21,8,ミンティアＢリフレッシュ,1134.02,1361,211.0,239278.0
2025-10-15,8,邪払のど飴,1209.85,1452,258.0,312141.0
2025-10-16,8,邪払のど飴,1171.09,1405,258.0,302141.0
2025-10-17,8,邪払のど飴,1180.88,1417,258.0,304667.0
2025-10-18,8,邪払のど飴,1280.11,1536,258.0,330268.0
2025-10-19,8,邪払のど飴,1129.5,1355,258.0,291411.0
2025-10-20,8,邪払のど飴,1181.56,1418,258.0,304842.0
2025-10-21,8,邪払のど飴,1134.02,1361,258.0,292577.0
2025-10-15,8,◎生コッペパン（たまご）,1209.85,1452,128.0,154861.0
2025-10-16,8,◎生コッペパン（たまご）,1171.09,1405,128.0,149900.0
2025-10-17,8,◎生コッペパン（たまご）,1180.88,1417,128.0,151153.0
2025-10-18,8,◎生コッペパン（たまご）,1280.11,1536,128.0,163854.0
2025-10-19,8,◎生コッペパン（たまご）,1129.5,1355,128.0,144576.0
2025-10-20,8,◎生コッペパン（たまご）,1181.56,1418,128.0,151240.0
2025-10-21,8,◎生コッペパン（たまご）,1134.02,1361,128.0,145155.0
2025-10-15,8,キレートクエン酸ゼリー,1209.85,1452,210.0,254068.0
2025-10-16,8,キレートクエン酸ゼリー,1171.09,1405,210.0,245929.0
2025-10-17,8,キレートクエン酸ゼリー,1180.88,1417,210.0,247985.0
2025-10-18,8,キレートクエン酸ゼリー,1280.11,1536,210.0,268823.0
2025-10-19,8,キレートクエン酸ゼリー,1129.5,1355,210.0,237195.0
2025-10-20,8,キレートクエン酸ゼリー,1181.56,1418,210.0,248128.0
2025-10-21,8,キレートクエン酸ゼリー,1134.02,1361,210.0,238144.0
2025-10-15,8,◎もっち歩き（チョコ）,1209.85,1452,125.0,151231.0
2025-10-16,8,◎もっち歩き（チョコ）,1171.09,1405,125.0,146386.0
2025-10-17,8,◎もっち歩き（チョコ）,1180.88,1417,125.0,147610.0
2025-10-18,8,◎もっち歩き（チョコ）,1280.11,1536,125.0,160014.0
2025-10-19,8,◎もっち歩き（チョコ）,1129.5,1355,125.0,141188.0
2025-10-20,8,◎もっち歩き（チョコ）,1181.56,1418,125.0,147695.0
2025-10-21,8,◎もっち歩き（チョコ）,1134.02,1361,125.0,141752.0
2025-10-15,8,ミンティアワイルド＆クー,1209.85,1452,105.0,127034.0
2025-10-16,8,ミンティアワイルド＆クー,1171.09,1405,105.0,122964.0
2025-10-17,8,ミンティアワイルド＆クー,1180.88,1417,105.0,123992.0
2025-10-18,8,ミンティアワイルド＆クー,1280.11,1536,105.0,134412.0
2025-10-19,8,ミンティアワイルド＆クー,1129.5,1355,105.0,118598.0
2025-10-20,8,ミンティアワイルド＆クー,1181.56,1418,105.0,124064.0
2025-10-21,8,ミンティアワイルド＆クー,1134.02,1361,105.0,119072.0
2025-10-15,8,アーモンドＣ香ばしＰＪ,1209.85,1452,175.0,211724.0
2025-10-16,8,アーモンドＣ香ばしＰＪ,1171.09,1405,175.0,204941.0
2025-10-17,8,アーモンドＣ香ばしＰＪ,1180.88,1417,175.0,206654.0
2025-10-18,8,アーモンドＣ香ばしＰＪ,1280.11,1536,175.0,224019.0
2025-10-19,8,アーモンドＣ香ばしＰＪ,1129.5,1355,175.0,197662.0
2025-10-20,8,アーモンドＣ香ばしＰＪ,1181.56,1418,175.0,206773.0
2025-10-21,8,アーモンドＣ香ばしＰＪ,1134.02,1361,175.0,198454.0
2025-10-15,8,ミンティアＢクリスタル,1209.85,1452,211.0,255278.0
2025-10-16,8,ミンティアＢクリスタル,1171.09,1405,211.0,247100.0
2025-10-17,8,ミンティアＢクリスタル,1180.88,1417,211.0,249166.0
2025-10-18,8,ミンティアＢクリスタル,1280.11,1536,211.0,270103.0
2025-10-19,8,ミンティアＢクリスタル,1129.5,1355,211.0,238324.0
2025-10-20,8,ミンティアＢクリスタル,1181.56,1418,211.0,249309.0
2025-10-21,8,ミンティアＢクリスタル,1134.02,1361,211.0,239278.0
2025-10-15,8,ブラックＴひとくちサイズ,1209.85,1452,120.0,145182.0
2025-10-16,8,ブラックＴひとくちサイズ,1171.09,1405,120.0,140531.0
2025-10-17,8,ブラックＴひとくちサイズ,1180.88,1417,120.0,141706.0
2025-10-18,8,ブラックＴひとくちサイズ,1280.11,1536,120.0,153613.0
2025-10-19,8,ブラックＴひとくちサイズ,1129.5,1355,120.0,135540.0
2025-10-20,8,ブラックＴひとくちサイズ,1181.56,1418,120.0,141787.0
2025-10-21,8,ブラックＴひとくちサイズ,1134.02,1361,120.0,136082.0
2025-10-15,8,ジャムグミいちご,1209.85,1452,182.0,220193.0
2025-10-16,8,ジャムグミいちご,1171.09,1405,182.0,213138.0
2025-10-17,8,ジャムグミいちご,1180.88,1417,182.0,214920.0
2025-10-18,8,ジャムグミいちご,1280.11,1536,182.0,232980.0
2025-10-19,8,ジャムグミいちご,1129.5,1355,182.0,205569.0
2025-10-20,8,ジャムグミいちご,1181.56,1418,182.0,215044.0
2025-10-21,8,ジャムグミいちご,1134.02,1361,182.0,206392.0
2025-10-15,8,ぷにキャラグミちいかわ,1209.85,1452,218.0,263747.0
2025-10-16,8,ぷにキャラグミちいかわ,1171.09,1405,218.0,255298.0
2025-10-17,8,ぷにキャラグミちいかわ,1180.88,1417,218.0,257432.0
2025-10-18,8,ぷにキャラグミちいかわ,1280.11,1536,218.0,279064.0
2025-10-19,8,ぷにキャラグミちいかわ,1129.5,1355,218.0,246231.0
2025-10-20,8,ぷにキャラグミちいかわ,1181.56,1418,218.0,257580.0
2025-10-21,8,ぷにキャラグミちいかわ,1134.02,1361,218.0,247216.0
2025-10-15,8,ソルベットグミ白桃味,1209.85,1452,140.0,169379.0
2025-10-16,8,ソルベットグミ白桃味,1171.09,1405,140.0,163953.0
2025-10-17,8,ソルベットグミ白桃味,1180.88,1417,140.0,165323.0
2025-10-18,8,ソルベットグミ白桃味,1280.11,1536,140.0,179215.0
2025-10-19,8,ソルベットグミ白桃味,1129.5,1355,140.0,158130.0
2025-10-20,8,ソルベットグミ白桃味,1181.56,1418,140.0,165418.0
2025-10-21,8,ソルベットグミ白桃味,1134.02,1361,140.0,158763.0
2025-10-15,8,つぶグミカタイソーダ,1209.85,1452,168.0,203255.0
2025-10-16,8,つぶグミカタイソーダ,1171.09,1405,168.0,196743.0
2025-10-17,8,つぶグミカタイソーダ,1180.88,1417,168.0,198388.0
2025-10-18,8,つぶグミカタイソーダ,1280.11,1536,168.0,215058.0
2025-10-19,8,つぶグミカタイソーダ,1129.5,1355,168.0,189756.0
2025-10-20,8,つぶグミカタイソーダ,1181.56,1418,168.0,198502.0
2025-10-21,8,つぶグミカタイソーダ,1134.02,1361,168.0,190515.0
2025-10-15,8,たべっ子グミパイナップル,1209.85,1452,200.0,241970.0
2025-10-16,8,たべっ子グミパイナップル,1171.09,1405,200.0,234218.0
2025-10-17,8,たべっ子グミパイナップル,1180.88,1417,200.0,236176.0
2025-10-18,8,たべっ子グミパイナップル,1280.11,1536,200.0,256022.0
2025-10-19,8,たべっ子グミパイナップル,1129.5,1355,200.0,225900.0
2025-10-20,8,たべっ子グミパイナップル,1181.56,1418,200.0,236312.0
2025-10-21,8,たべっ子グミパイナップル,1134.02,1361,200.0,226804.0
2025-10-15,8,おとうふくんグミ,1209.85,1452,161.0,194786.0
2025-10-16,8,おとうふくんグミ,1171.09,1405,161.0,188545.0
2025-10-17,8,おとうふくんグミ,1180.88,1417,161.0,190122.0
2025-10-18,8,おとうふくんグミ,1280.11,1536,161.0,206098.0
2025-10-19,8,おとうふくんグミ,1129.5,1355,161.0,181850.0
2025-10-20,8,おとうふくんグミ,1181.56,1418,161.0,190231.0
2025-10-21,8,おとうふくんグミ,1134.02,1361,161.0,182577.0
2025-10-15,8,あの日夢見た雲グミ,1209.85,1452,171.0,206884.0
2025-10-16,8,あの日夢見た雲グミ,1171.09,1405,171.0,200256.0
2025-10-17,8,あの日夢見た雲グミ,1180.88,1417,171.0,201930.0
2025-10-18,8,あの日夢見た雲グミ,1280.11,1536,171.0,218899.0
2025-10-19,8,あの日夢見た雲グミ,1129.5,1355,171.0,193144.0
2025-10-20,8,あの日夢見た雲グミ,1181.56,1418,171.0,202047.0
2025-10-21,8,あの日夢見た雲グミ,1134.02,1361,171.0,193917.0
2025-10-15,8,ピュレグミなつももソーダ,1209.85,1452,150.0,181478.0
2025-10-16,8,ピュレグミなつももソーダ,1171.09,1405,150.0,175664.0
2025-10-17,8,ピュレグミなつももソーダ,1180.88,1417,150.0,177132.0
2025-10-18,8,ピュレグミなつももソーダ,1280.11,1536,150.0,192016.0
2025-10-19,8,ピュレグミなつももソーダ,1129.5,1355,150.0,169425.0
2025-10-20,8,ピュレグミなつももソーダ,1181.56,1418,150.0,177234.0
2025-10-21,8,ピュレグミなつももソーダ,1134.02,1361,150.0,170103.0
2025-10-15,8,ポケぷに,1209.85,1452,218.0,263747.0
2025-10-16,8,ポケぷに,1171.09,1405,218.0,255298.0
2025-10-17,8,ポケぷに,1180.88,1417,218.0,257432.0
2025-10-18,8,ポケぷに,1280.11,1536,218.0,279064.0
2025-10-19,8,ポケぷに,1129.5,1355,218.0,246231.0
2025-10-20,8,ポケぷに,1181.56,1418,218.0,257580.0
2025-10-21,8,ポケぷに,1134.02,1361,218.0,247216.0
2025-10-15,8,龍角散のど飴ｍａｘＳＴ,1209.85,1452,160.0,193576.0
2025-10-16,8,龍角散のど飴ｍａｘＳＴ,1171.09,1405,160.0,187374.0
2025-10-17,8,龍角散のど飴ｍａｘＳＴ,1180.88,1417,160.0,188941.0
2025-10-18,8,龍角散のど飴ｍａｘＳＴ,1280.11,1536,160.0,204818.0
2025-10-19,8,龍角散のど飴ｍａｘＳＴ,1129.5,1355,160.0,180720.0
2025-10-20,8,龍角散のど飴ｍａｘＳＴ,1181.56,1418,160.0,189050.0
2025-10-21,8,龍角散のど飴ｍａｘＳＴ,1134.02,1361,160.0,181443.0
2025-10-15,8,忍者めし巨峰,1209.85,1452,125.0,151231.0
2025-10-16,8,忍者めし巨峰,1171.09,1405,125.0,146386.0
2025-10-17,8,忍者めし巨峰,1180.88,1417,125.0,147610.0
2025-10-18,8,忍者めし巨峰,1280.11,1536,125.0,160014.0
2025-10-19,8,忍者めし巨峰,1129.5,1355,125.0,141188.0
2025-10-20,8,忍者めし巨峰,1181.56,1418,125.0,147695.0
2025-10-21,8,忍者めし巨峰,1134.02,1361,125.0,141752.0
2025-10-15,8,即攻元気ゼリー,1209.85,1452,204.0,246809.0
2025-10-16,8,即攻元気ゼリー,1171.09,1405,204.0,238902.0
2025-10-17,8,即攻元気ゼリー,1180.88,1417,204.0,240900.0
2025-10-18,8,即攻元気ゼリー,1280.11,1536,204.0,261142.0
2025-10-19,8,即攻元気ゼリー,1129.5,1355,204.0,230418.0
2025-10-20,8,即攻元気ゼリー,1181.56,1418,204.0,241038.0
2025-10-21,8,即攻元気ゼリー,1134.02,1361,204.0,231340.0
2025-10-15,8,龍角散のど飴スティック,1209.85,1452,140.0,169379.0
2025-10-16,8,龍角散のど飴スティック,1171.09,1405,140.0,163953.0
2025-10-17,8,龍角散のど飴スティック,1180.88,1417,140.0,165323.0
2025-10-18,8,龍角散のど飴スティック,1280.11,1536,140.0,179215.0
2025-10-19,8,龍角散のど飴スティック,1129.5,1355,140.0,158130.0
2025-10-20,8,龍角散のど飴スティック,1181.56,1418,140.0,165418.0
2025-10-21,8,龍角散のど飴スティック,1134.02,1361,140.0,158763.0
2025-10-15,8,のど飴,1209.85,1452,124.0,150021.0
2025-10-16,8,のど飴,1171.09,1405,124.0,145215.0
2025-10-17,8,のど飴,1180.88,1417,124.0,146429.0
2025-10-18,8,のど飴,1280.11,1536,124.0,158734.0
2025-10-19,8,のど飴,1129.5,1355,124.0,140058.0
2025-10-20,8,のど飴,1181.56,1418,124.0,146513.0
2025-10-21,8,のど飴,1134.02,1361,124.0,140618.0
2025-10-15,8,忍者めし鋼マスカット味,1209.85,1452,148.0,179058.0
2025-10-16,8,忍者めし鋼マスカット味,1171.09,1405,148.0,173321.0
2025-10-17,8,忍者めし鋼マスカット味,1180.88,1417,148.0,174770.0
2025-10-18,8,忍者めし鋼マスカット味,1280.11,1536,148.0,189456.0
2025-10-19,8,忍者めし鋼マスカット味,1129.5,1355,148.0,167166.0
2025-10-20,8,忍者めし鋼マスカット味,1181.56,1418,148.0,174871.0
2025-10-21,8,忍者めし鋼マスカット味,1134.02,1361,148.0,167835.0
2025-10-15,8,◎ドライマンゴー,1209.85,1452,276.0,333919.0
