日付,店舗ID,商品ID,予測販売数量,発注数量,単価,予測売上金額
2025-10-16,1,しらすおむすび,1162.0,1394,165.0,191730.0
2025-10-16,1,Ｍアーモンドチョコレート,1162.0,1394,305.0,354410.0
2025-10-16,1,龍角散ののどすっきりタブ,1162.0,1394,200.0,232400.0
2025-10-16,1,忍者めし鋼グレープ味,1162.0,1394,148.0,171976.0
2025-10-16,1,◎もちもちくるみパン,1162.0,1394,128.0,148736.0
2025-10-16,1,ｉｎゼリーエネルギー,1162.0,1394,210.0,244020.0
2025-10-16,1,◎白生クロワッサン（ダブ,1162.0,1394,156.0,181272.0
2025-10-16,1,モンスター　リッパー,1162.0,1394,213.0,247506.0
2025-10-16,1,◎レモン香るティーソーダ,1162.0,1394,130.0,151060.0
2025-10-16,1,カルピス　ひんやりライチ,1162.0,1394,160.0,185920.0
2025-10-16,1,カルピスウォーター５００,1162.0,1394,160.0,185920.0
2025-10-16,1,トロピカーナアップル,1162.0,1394,120.0,139440.0
2025-10-16,1,ミンティアＢカルピス,1162.0,1394,211.0,245182.0
2025-10-16,1,◎ボディＰレモンミント,1162.0,1394,350.0,406700.0
2025-10-16,1,薬用リップスティック,1162.0,1394,299.0,347438.0
2025-10-16,1,さらさらシートクール,1162.0,1394,295.0,342790.0
2025-10-16,1,◎のむＹＧアサイーボウル,1162.0,1394,184.0,213808.0
2025-10-16,1,Ｚｅｒｏシート携帯,1162.0,1394,328.0,381136.0
2025-10-16,1,レッドブルエナジー２５０,1162.0,1394,198.0,230076.0
2025-10-16,1,ペパーミント１００ＭＬ,1162.0,1394,200.0,232400.0
2025-10-16,1,ヘアリングゴム黒,1162.0,1394,200.0,232400.0
2025-10-16,1,１日分鉄分のむヨーグルト,1162.0,1394,145.0,168490.0
2025-10-16,1,ザバスミルクココア風味,1162.0,1394,181.0,210322.0
2025-10-16,1,イーラインマスクベージュ,1162.0,1394,299.0,347438.0
2025-10-16,1,ブルガリアＹＯ　苺,1162.0,1394,158.0,183596.0
2025-10-16,1,◎カフェラテレギュラー,1162.0,1394,181.0,210322.0
2025-10-16,1,金のミルクキャンディ,1162.0,1394,221.0,256802.0
2025-10-16,1,ミンティアＢリフレッシュ,1162.0,1394,211.0,245182.0
2025-10-16,1,邪払のど飴,1162.0,1394,258.0,299796.0
2025-10-16,1,◎生コッペパン（たまご）,1162.0,1394,128.0,148736.0
2025-10-16,1,キレートクエン酸ゼリー,1162.0,1394,210.0,244020.0
2025-10-16,1,◎もっち歩き（チョコ）,1162.0,1394,125.0,145250.0
2025-10-16,1,ミンティアワイルド＆クー,1162.0,1394,105.0,122010.0
2025-10-16,1,アーモンドＣ香ばしＰＪ,1162.0,1394,175.0,203350.0
2025-10-16,1,ミンティアＢクリスタル,1162.0,1394,211.0,245182.0
2025-10-16,1,ブラックＴひとくちサイズ,1162.0,1394,120.0,139440.0
2025-10-16,1,ジャムグミいちご,1162.0,1394,182.0,211484.0
2025-10-16,1,ぷにキャラグミちいかわ,1162.0,1394,218.0,253316.0
2025-10-16,1,ソルベットグミ白桃味,1162.0,1394,140.0,162680.0
2025-10-16,1,つぶグミカタイソーダ,1162.0,1394,168.0,195216.0
2025-10-16,1,たべっ子グミパイナップル,1162.0,1394,200.0,232400.0
2025-10-16,1,おとうふくんグミ,1162.0,1394,161.0,187082.0
2025-10-16,1,あの日夢見た雲グミ,1162.0,1394,171.0,198702.0
2025-10-16,1,ピュレグミなつももソーダ,1162.0,1394,150.0,174300.0
2025-10-16,1,ポケぷに,1162.0,1394,218.0,253316.0
2025-10-16,1,龍角散のど飴ｍａｘＳＴ,1162.0,1394,160.0,185920.0
2025-10-16,1,忍者めし巨峰,1162.0,1394,125.0,145250.0
2025-10-16,1,即攻元気ゼリー,1162.0,1394,204.0,237048.0
2025-10-16,1,龍角散のど飴スティック,1162.0,1394,140.0,162680.0
2025-10-16,1,のど飴,1162.0,1394,124.0,144088.0
2025-10-16,1,忍者めし鋼マスカット味,1162.0,1394,148.0,171976.0
2025-10-16,1,◎ドライマンゴー,1162.0,1394,276.0,320712.0
2025-10-16,1,◎カリカリ梅無着色小袋,1162.0,1394,184.0,213808.0
2025-10-16,1,大粒ラムネ,1162.0,1394,133.0,154546.0
2025-10-16,1,牛乳パン,1162.0,1394,230.0,267260.0
2025-10-16,1,１本満足プロテイン　ＷＴ,1162.0,1394,171.0,198702.0
2025-10-16,1,シルキータッチ大きめ,1162.0,1394,398.0,462476.0
2025-10-16,1,スマートカラーグレー,1162.0,1394,566.0,657692.0
2025-10-16,1,◎しっとりやわらか食パ６,1162.0,1394,158.0,183596.0
2025-10-16,1,◎ファミマ・ザ・クリーム,1162.0,1394,128.0,148736.0
2025-10-16,1,たまごサンド,1162.0,1394,265.0,307930.0
2025-10-16,1,具だくさん！チキン南蛮,1162.0,1394,221.0,256802.0
2025-10-16,1,具だくさん！チャーシュー,1162.0,1394,215.0,249830.0
2025-10-16,1,キャメＭマスカットＰＬ,1162.0,1394,455.0,528710.0
2025-10-16,1,◎ソフトなチーズクリーム,1162.0,1394,135.0,156870.0
2025-10-16,1,キャメＭベリープルーム,1162.0,1394,455.0,528710.0
2025-10-16,1,◎バタークロワッサンメロ,1162.0,1394,147.0,170814.0
2025-10-16,1,キャメＭコールドプルーム,1162.0,1394,455.0,528710.0
2025-10-16,1,◎チョコチップスナック６,1162.0,1394,135.0,156870.0
2025-10-16,1,◎ファミマ・ザ・メロンパ,1162.0,1394,128.0,148736.0
2025-10-16,1,ラーククラシックＭ,1162.0,1394,491.0,570542.0
2025-10-16,1,ラッキーＥＸカット１４,1162.0,1394,428.0,497336.0
2025-10-16,1,ラッキーＢチルベリー８,1162.0,1394,428.0,497336.0
2025-10-16,1,◎生コッペパン（コロッケ,1162.0,1394,167.0,194054.0
2025-10-16,1,ラッキーストライク,1162.0,1394,564.0,655368.0
2025-10-16,1,◎生コッペパン（焼きそば,1162.0,1394,167.0,194054.0
2025-10-16,1,ラッキーシガリロＳライト,1162.0,1394,428.0,497336.0
2025-10-16,1,◎白生コッペパン（トリプ,1162.0,1394,147.0,170814.0
2025-10-16,1,◎ひと口もち食感チーズ（,1162.0,1394,149.0,173138.0
2025-10-16,1,マルボロ・メン８Ｂ,1162.0,1394,546.0,634452.0
2025-10-16,1,◎もっちパン（ミート＆チ,1162.0,1394,121.0,140602.0
2025-10-16,1,◎お肉たっぷりメンチカツ,1162.0,1394,184.0,213808.0
2025-10-16,1,◎天然水新潟県津南６００,1162.0,1394,110.0,127820.0
2025-10-16,1,◎ミニクリームパン５個入,1162.0,1394,149.0,173138.0
2025-10-16,1,◎ジャスミン茶６００,1162.0,1394,110.0,127820.0
2025-10-16,1,クリームたい焼きカスター,1162.0,1394,165.0,191730.0
2025-10-16,1,アスティーグ肌　Ｍ,1162.0,1394,600.0,697200.0
2025-10-16,1,◎のむヨーグルトプレーン,1162.0,1394,149.0,173138.0
2025-10-16,1,ルーロー飯おむすび,1162.0,1394,194.0,225428.0
2025-10-16,1,グリーンダカラ,1162.0,1394,141.0,163842.0
2025-10-16,1,ウィルキンソン　タンサン,1162.0,1394,112.0,130144.0
2025-10-16,1,チョコラＢＢハイパー,1162.0,1394,380.0,441560.0
2025-10-16,1,◎発酵バター香るチョコク,1162.0,1394,147.0,170814.0
2025-10-16,1,◎ダブルチョコデニッシュ,1162.0,1394,128.0,148736.0
2025-10-16,1,ウコンの力ドリンク,1162.0,1394,191.0,221942.0
2025-10-16,1,リポビタンＤ,1162.0,1394,164.0,190568.0
2025-10-16,1,◎ゴロゴロチョコのクッキ,1162.0,1394,138.0,160356.0
2025-10-16,1,ジョージア　カフェモカ,1162.0,1394,168.0,195216.0
2025-10-16,1,ジョージア　カフェラテ,1162.0,1394,159.0,184758.0
2025-10-16,1,◎しっとりケーキ（チョコ,1162.0,1394,135.0,156870.0
2025-10-16,1,ジョージア　ブラック,1162.0,1394,149.0,173138.0
2025-10-16,1,◎白生フランスパン（つぶ,1162.0,1394,156.0,181272.0
2025-10-16,1,◎天然水長野県安曇野２Ｌ,1162.0,1394,112.0,130144.0
2025-10-16,1,午後の紅茶　レモンティー,1162.0,1394,160.0,185920.0
2025-10-16,1,◎緑茶６００,1162.0,1394,110.0,127820.0
2025-10-16,1,◎ぶどうぱん（シュガーマ,1162.0,1394,128.0,148736.0
2025-10-16,1,◎麦茶６００,1162.0,1394,110.0,127820.0
2025-10-16,1,健康ミネラルむぎ茶,1162.0,1394,158.0,183596.0
2025-10-16,1,◎生スコーン６個入,1162.0,1394,172.0,199864.0
2025-10-16,1,◎アップル香るジャスミン,1162.0,1394,110.0,127820.0
2025-10-16,1,塩バター揚げ焼きくりーむ,1162.0,1394,276.0,320712.0
2025-10-16,1,マルボロ・メン１２Ｂ,1162.0,1394,546.0,634452.0
2025-10-16,1,専ＵＦＯ大盛焼そばパンガ,1162.0,1394,276.0,320712.0
2025-10-16,1,じゃがりこチーズ,1162.0,1394,185.0,214970.0
2025-10-16,1,◎冷やし胡瓜一本漬,1162.0,1394,172.0,199864.0
2025-10-16,1,◎タンスティックレモン,1162.0,1394,184.0,213808.0
2025-10-16,1,メビウスＥＸＬ,1162.0,1394,528.0,613536.0
2025-10-16,1,メビウスＬ,1162.0,1394,528.0,613536.0
2025-10-16,1,メビウスＳＬ１００Ｂ,1162.0,1394,528.0,613536.0
2025-10-16,1,焙煎ごまドレッシング,1162.0,1394,33.0,38346.0
2025-10-16,1,◎半熟ゆでたまご１個,1162.0,1394,98.0,113876.0
2025-10-16,1,ポケカ拡張　ホワイト,1162.0,1394,264.0,306768.0
2025-10-16,1,テリアスムースレギュラー,1162.0,1394,528.0,613536.0
2025-10-16,1,高菜の寿司,1162.0,1394,176.0,204512.0
2025-10-16,1,レジ袋弁当大バイオマス,1162.0,1394,5.0,5810.0
2025-10-16,1,ホープ１０,1162.0,1394,273.0,317226.0
2025-10-16,1,手巻　紀州南高梅,1162.0,1394,158.0,183596.0
2025-10-16,1,手巻　真昆布,1162.0,1394,158.0,183596.0
2025-10-16,1,大きな　僕の梅おかか,1162.0,1394,297.0,345114.0
2025-10-16,1,味付海苔　おかか味噌,1162.0,1394,161.0,187082.0
2025-10-16,1,増量　手巻　紅しゃけ,1162.0,1394,195.0,226590.0
2025-10-16,1,増量　手巻　辛子明太子,1162.0,1394,195.0,226590.0
2025-10-16,1,大きな　昆布とツナマヨ,1162.0,1394,269.0,312578.0
2025-10-16,1,手巻　たらこマヨネーズ,1162.0,1394,188.0,218456.0
2025-10-16,1,豚バラしょうゆ,1162.0,1394,276.0,320712.0
2025-10-16,1,サンドおむすび　牛カルビ,1162.0,1394,328.0,381136.0
2025-10-16,1,手巻　紅しゃけ,1162.0,1394,195.0,226590.0
2025-10-16,1,レジ袋１２号バイオマス,1162.0,1394,3.0,3486.0
2025-10-16,1,ピース・ライト・ＢＯＸ,1162.0,1394,546.0,634452.0
2025-10-16,1,ピアニシモ・アリア・メン,1162.0,1394,519.0,603078.0
2025-10-16,1,◎海鮮スティック明太マヨ,1162.0,1394,167.0,194054.0
2025-10-16,1,センティアＩブラック,1162.0,1394,482.0,560084.0
2025-10-16,1,冷し明太とろろうどん,1162.0,1394,508.0,590296.0
2025-10-16,1,冷したぬきうどん,1162.0,1394,399.0,463638.0
2025-10-16,1,ゆず冷し鶏塩おろしうどん,1162.0,1394,526.0,611212.0
2025-10-16,1,テリアイエローメンソール,1162.0,1394,528.0,613536.0
2025-10-16,1,テリアサンパール,1162.0,1394,528.0,613536.0
2025-10-16,1,テリアシャインパール,1162.0,1394,528.0,613536.0
2025-10-16,1,マルボロ・ボックス,1162.0,1394,546.0,634452.0
2025-10-16,1,シーチキン＆コーンサラダ,1162.0,1394,249.0,289338.0
2025-10-16,1,ケントエス１・１００Ｂ,1162.0,1394,455.0,528710.0
2025-10-16,1,ローストチキンパスタサラ,1162.0,1394,369.0,428778.0
2025-10-16,1,エボルタＮＥＯ単４－４Ｐ,1162.0,1394,659.0,765758.0
2025-10-16,1,ライトニング１．２ｍ,1162.0,1394,1800.0,2091600.0
2025-10-16,1,ＣＲバーナーライター,1162.0,1394,190.0,220780.0
2025-10-16,1,耐風ビニール傘７０,1162.0,1394,862.0,1001644.0
2025-10-16,1,ダブルシュー,1162.0,1394,172.0,199864.0
2025-10-16,1,デイリースポーツ東日本,1162.0,1394,146.0,169652.0
2025-10-16,1,冷やして食べるバウム,1162.0,1394,167.0,194054.0
2025-10-16,1,マカロンチョコパッション,1162.0,1394,267.0,310254.0
2025-10-16,1,日刊ゲンダイ,1162.0,1394,164.0,190568.0
2025-10-16,1,日本経済新聞,1162.0,1394,182.0,211484.0
2025-10-16,1,ＡｍａｚｏｎＶＡＲ,1162.0,1394,10000.0,11620000.0
2025-10-16,1,２種のキンパ,1162.0,1394,510.0,592620.0
2025-10-16,1,セブンスター,1162.0,1394,546.0,634452.0
2025-10-16,1,セブンスター・ＢＯＸ,1162.0,1394,546.0,634452.0
2025-10-16,1,手巻　辛子明太子,1162.0,1394,195.0,226590.0
2025-10-16,1,カロリーＭハーフ　バニラ,1162.0,1394,110.0,127820.0
2025-10-16,1,手巻シーチキンマヨネーズ,1162.0,1394,165.0,191730.0
2025-10-16,1,直巻　和風ツナマヨネーズ,1162.0,1394,149.0,173138.0
2025-10-16,1,テリアブラックＭ１０Ｐ,1162.0,1394,5273.0,6127226.0
2025-10-16,1,アサヒ生ビール３５０,1162.0,1394,216.0,250992.0
2025-10-16,1,スーパードライ３５０,1162.0,1394,216.0,250992.0
2025-10-16,1,さばと青じそおむすび,1162.0,1394,139.0,161518.0
2025-10-16,1,テリアＯパール,1162.0,1394,528.0,613536.0
2025-10-16,1,ポケカ拡張　ブラック,1162.0,1394,264.0,306768.0
2025-10-16,1,ポケカ拡張　バトルＰ,1162.0,1394,164.0,190568.0
2025-10-16,1,サラサクリップ　黒,1162.0,1394,99.0,115038.0
2025-10-16,1,ＬＩＢＥＲＡミルク,1162.0,1394,277.0,321874.0
2025-10-16,1,◎しみチョココーン,1162.0,1394,147.0,170814.0
2025-10-16,1,◎チョコシュー,1162.0,1394,128.0,148736.0
2025-10-16,1,もち麦　鮭ひじきしそ風味,1162.0,1394,163.0,189406.0
2025-10-16,1,◎こだわりのフロランタン,1162.0,1394,184.0,213808.0
2025-10-16,1,◎もちもちレモンドーナツ,1162.0,1394,149.0,173138.0
2025-10-16,1,◎濃厚ミルクドーナツ,1162.0,1394,100.0,116200.0
2025-10-16,1,◎焼たまごカレートースト,1162.0,1394,167.0,194054.0
2025-10-16,1,スイートサンダーいちご,1162.0,1394,60.0,69720.0
2025-10-16,1,ブラックサンダー,1162.0,1394,41.0,47642.0
2025-10-16,1,◎大きいウインナー,1162.0,1394,153.0,177786.0
2025-10-16,1,◎大きいあらびきチョリソ,1162.0,1394,153.0,177786.0
2025-10-16,1,パウダー２５０％ハッピー,1162.0,1394,120.0,139440.0
2025-10-16,1,◎ベーコンチーズオニオン,1162.0,1394,149.0,173138.0
2025-10-16,1,Ｆグレイシアラムネわらび,1162.0,1394,156.0,181272.0
2025-10-16,1,じゃがりこサラダ,1162.0,1394,185.0,214970.0
2025-10-16,1,ミンティアコールドスマッ,1162.0,1394,105.0,122010.0
2025-10-16,1,直巻　とり五目,1162.0,1394,165.0,191730.0
2025-10-16,1,ラッキーＳメンソール,1162.0,1394,391.0,454342.0
2025-10-16,1,ラッキーＳダークＭ,1162.0,1394,391.0,454342.0
2025-10-16,1,直巻　明太子マヨネーズ,1162.0,1394,165.0,191730.0
2025-10-16,1,直巻　焼しゃけ,1162.0,1394,158.0,183596.0
2025-10-16,1,レジ袋,1162.0,1394,3.0,3486.0
2025-10-16,1,１９６ＳＴゼロＷレモン３,1162.0,1394,161.0,187082.0
2025-10-16,1,角ハイボール３５０,1162.0,1394,219.0,254478.0
2025-10-16,1,氷結レモン３５０,1162.0,1394,168.0,195216.0
2025-10-16,1,生ハム寿司,1162.0,1394,212.0,246344.0
2025-10-16,1,テリアブラックパープルＭ,1162.0,1394,528.0,613536.0
2025-10-16,1,テリアブラックメンソール,1162.0,1394,528.0,613536.0
2025-10-16,1,手巻寿司　納豆,1162.0,1394,184.0,213808.0
2025-10-16,1,テリアミント,1162.0,1394,528.0,613536.0
2025-10-16,1,手巻寿司　シーチキンマヨ,1162.0,1394,167.0,194054.0
2025-10-16,1,テリアメンソール,1162.0,1394,528.0,613536.0
2025-10-16,1,テリアリッチレギュラー,1162.0,1394,528.0,613536.0
2025-10-16,1,テリアリビエラパール,1162.0,1394,528.0,613536.0
2025-10-16,1,テリアレギュラー,1162.0,1394,528.0,613536.0
2025-10-16,1,鮭はらみおむすび,1162.0,1394,258.0,299796.0
2025-10-16,1,助六寿司,1162.0,1394,482.0,560084.0
2025-10-16,1,テリアＢルビーＭ,1162.0,1394,528.0,613536.0
2025-10-16,1,ネオアークティックＭ,1162.0,1394,455.0,528710.0
2025-10-16,1,高菜たくあんおむすび,1162.0,1394,135.0,156870.0
2025-10-16,1,ラッキーＳダークタバコ,1162.0,1394,391.0,454342.0
2025-10-16,1,◎ハムチーズマヨネーズ２,1162.0,1394,135.0,156870.0
2025-10-16,1,ＭＶコールドＭプルーム,1162.0,1394,455.0,528710.0
2025-10-16,1,まるで桃みたいなケーキ,1162.0,1394,276.0,320712.0
2025-10-16,1,クリームワッフルクッキー,1162.0,1394,260.0,302120.0
2025-10-16,1,調製豆乳,1162.0,1394,105.0,122010.0
2025-10-16,1,テリアパープルメンソール,1162.0,1394,528.0,613536.0
2025-10-16,1,テリアバランスドＲ,1162.0,1394,528.0,613536.0
2025-10-16,1,野菜一日これ一本,1162.0,1394,113.0,131306.0
2025-10-16,1,◎デニッシュブレッド３枚,1162.0,1394,156.0,181272.0
2025-10-16,1,センティアＳバイオレット,1162.0,1394,482.0,560084.0
2025-10-16,1,◎バタークロワッサンメ３,1162.0,1394,156.0,181272.0
2025-10-16,1,センティアＩパープル,1162.0,1394,482.0,560084.0
2025-10-16,1,◎ファミマの牛乳５００,1162.0,1394,175.0,203350.0
2025-10-16,1,サブレサンドバニライチゴ,1162.0,1394,332.0,385784.0
2025-10-16,1,冷しニンニクまぜそば,1162.0,1394,647.0,751814.0
2025-10-16,1,ＳＰＡＭ　タコスミート,1162.0,1394,315.0,366030.0
2025-10-16,1,ＳＰＡＭ　ツナマヨネーズ,1162.0,1394,266.0,309092.0
2025-10-16,1,不明,1162.0,1394,164.0,190568.0
2025-10-16,1,レジ袋４５号バイオマス,1162.0,1394,7.0,8134.0
2025-10-16,1,鮭ほぐし飯（和風だしごは,1162.0,1394,338.0,392756.0
2025-10-16,1,天タレおむすび,1162.0,1394,138.0,160356.0
2025-10-16,1,植物生のスパイシーカレー,1162.0,1394,146.0,169652.0
2025-10-16,1,赤飯おむすび,1162.0,1394,165.0,191730.0
2025-10-16,1,レジ袋２０号バイオマス,1162.0,1394,5.0,5810.0
2025-10-16,1,鶏のうまみ！鶏そぼろ弁当,1162.0,1394,320.0,371840.0
2025-10-16,1,冷しビャンビャン麺,1162.0,1394,510.0,592620.0
2025-10-16,1,ラッキーＳＲタバコ１０Ｐ,1162.0,1394,3910.0,4543420.0
2025-10-16,1,野沢菜いなり寿司,1162.0,1394,179.0,207998.0
2025-10-16,1,国産チキン彩り野菜うどん,1162.0,1394,554.0,643748.0
2025-10-16,1,手巻寿司　ねぎとろ（青ま,1162.0,1394,230.0,267260.0
2025-10-16,1,かぶり寿司　唐揚げ巻,1162.0,1394,283.0,328846.0
2025-10-16,1,塩こんぶおむすび,1162.0,1394,139.0,161518.0
2025-10-16,1,サンド寿司　まぐろたくあ,1162.0,1394,334.0,388108.0
2025-10-16,1,冷たい生パスタ海老トマト,1162.0,1394,499.0,579838.0
2025-10-16,1,ジューシーハムサンド,1162.0,1394,297.0,345114.0
2025-10-16,1,ラッキーＳリッチタバコ,1162.0,1394,391.0,454342.0
