日付,店舗ID,商品ID,予測販売数量,発注数量,単価,予測売上金額
2025-10-19,5,ｉｎゼリーエネルギー,1129.5,1355,210.0,237195.0
2025-10-20,5,ｉｎゼリーエネルギー,1188.04,1426,210.0,249488.0
2025-10-21,5,ｉｎゼリーエネルギー,1134.02,1361,210.0,238144.0
2025-10-15,5,◎白生クロワッサン（ダブ,1209.85,1452,156.0,188737.0
2025-10-16,5,◎白生クロワッサン（ダブ,1182.98,1420,156.0,184545.0
2025-10-17,5,◎白生クロワッサン（ダブ,1181.66,1418,156.0,184339.0
2025-10-18,5,◎白生クロワッサン（ダブ,1264.53,1517,156.0,197267.0
2025-10-19,5,◎白生クロワッサン（ダブ,1129.5,1355,156.0,176202.0
2025-10-20,5,◎白生クロワッサン（ダブ,1188.04,1426,156.0,185334.0
2025-10-21,5,◎白生クロワッサン（ダブ,1134.02,1361,156.0,176907.0
2025-10-15,5,モンスター　リッパー,1209.85,1452,213.0,257698.0
2025-10-16,5,モンスター　リッパー,1182.98,1420,213.0,251975.0
2025-10-17,5,モンスター　リッパー,1181.66,1418,213.0,251694.0
2025-10-18,5,モンスター　リッパー,1264.53,1517,213.0,269345.0
2025-10-19,5,モンスター　リッパー,1129.5,1355,213.0,240584.0
2025-10-20,5,モンスター　リッパー,1188.04,1426,213.0,253053.0
2025-10-21,5,モンスター　リッパー,1134.02,1361,213.0,241546.0
2025-10-15,5,◎レモン香るティーソーダ,1209.85,1452,130.0,157280.0
2025-10-16,5,◎レモン香るティーソーダ,1182.98,1420,130.0,153787.0
2025-10-17,5,◎レモン香るティーソーダ,1181.66,1418,130.0,153616.0
2025-10-18,5,◎レモン香るティーソーダ,1264.53,1517,130.0,164389.0
2025-10-19,5,◎レモン香るティーソーダ,1129.5,1355,130.0,146835.0
2025-10-20,5,◎レモン香るティーソーダ,1188.04,1426,130.0,154445.0
2025-10-21,5,◎レモン香るティーソーダ,1134.02,1361,130.0,147423.0
2025-10-15,5,カルピス　ひんやりライチ,1209.85,1452,160.0,193576.0
2025-10-16,5,カルピス　ひんやりライチ,1182.98,1420,160.0,189277.0
2025-10-17,5,カルピス　ひんやりライチ,1181.66,1418,160.0,189066.0
2025-10-18,5,カルピス　ひんやりライチ,1264.53,1517,160.0,202325.0
2025-10-19,5,カルピス　ひんやりライチ,1129.5,1355,160.0,180720.0
2025-10-20,5,カルピス　ひんやりライチ,1188.04,1426,160.0,190086.0
2025-10-21,5,カルピス　ひんやりライチ,1134.02,1361,160.0,181443.0
2025-10-15,5,カルピスウォーター５００,1209.85,1452,160.0,193576.0
2025-10-16,5,カルピスウォーター５００,1182.98,1420,160.0,189277.0
2025-10-17,5,カルピスウォーター５００,1181.66,1418,160.0,189066.0
2025-10-18,5,カルピスウォーター５００,1264.53,1517,160.0,202325.0
2025-10-19,5,カルピスウォーター５００,1129.5,1355,160.0,180720.0
2025-10-20,5,カルピスウォーター５００,1188.04,1426,160.0,190086.0
2025-10-21,5,カルピスウォーター５００,1134.02,1361,160.0,181443.0
2025-10-15,5,トロピカーナアップル,1209.85,1452,120.0,145182.0
2025-10-16,5,トロピカーナアップル,1182.98,1420,120.0,141958.0
2025-10-17,5,トロピカーナアップル,1181.66,1418,120.0,141799.0
2025-10-18,5,トロピカーナアップル,1264.53,1517,120.0,151744.0
2025-10-19,5,トロピカーナアップル,1129.5,1355,120.0,135540.0
2025-10-20,5,トロピカーナアップル,1188.04,1426,120.0,142565.0
2025-10-21,5,トロピカーナアップル,1134.02,1361,120.0,136082.0
2025-10-15,5,ミンティアＢカルピス,1209.85,1452,211.0,255278.0
2025-10-16,5,ミンティアＢカルピス,1182.98,1420,211.0,249609.0
2025-10-17,5,ミンティアＢカルピス,1181.66,1418,211.0,249330.0
2025-10-18,5,ミンティアＢカルピス,1264.53,1517,211.0,266816.0
2025-10-19,5,ミンティアＢカルピス,1129.5,1355,211.0,238324.0
2025-10-20,5,ミンティアＢカルピス,1188.04,1426,211.0,250676.0
2025-10-21,5,ミンティアＢカルピス,1134.02,1361,211.0,239278.0
2025-10-15,5,◎ボディＰレモンミント,1209.85,1452,350.0,423447.0
2025-10-16,5,◎ボディＰレモンミント,1182.98,1420,350.0,414043.0
2025-10-17,5,◎ボディＰレモンミント,1181.66,1418,350.0,413581.0
2025-10-18,5,◎ボディＰレモンミント,1264.53,1517,350.0,442586.0
2025-10-19,5,◎ボディＰレモンミント,1129.5,1355,350.0,395325.0
2025-10-20,5,◎ボディＰレモンミント,1188.04,1426,350.0,415814.0
2025-10-21,5,◎ボディＰレモンミント,1134.02,1361,350.0,396907.0
2025-10-15,5,薬用リップスティック,1209.85,1452,299.0,361745.0
2025-10-16,5,薬用リップスティック,1182.98,1420,299.0,353711.0
2025-10-17,5,薬用リップスティック,1181.66,1418,299.0,353316.0
2025-10-18,5,薬用リップスティック,1264.53,1517,299.0,378094.0
2025-10-19,5,薬用リップスティック,1129.5,1355,299.0,337720.0
2025-10-20,5,薬用リップスティック,1188.04,1426,299.0,355224.0
2025-10-21,5,薬用リップスティック,1134.02,1361,299.0,339072.0
2025-10-15,5,さらさらシートクール,1209.85,1452,295.0,356906.0
2025-10-16,5,さらさらシートクール,1182.98,1420,295.0,348979.0
2025-10-17,5,さらさらシートクール,1181.66,1418,295.0,348590.0
2025-10-18,5,さらさらシートクール,1264.53,1517,295.0,373036.0
2025-10-19,5,さらさらシートクール,1129.5,1355,295.0,333202.0
2025-10-20,5,さらさらシートクール,1188.04,1426,295.0,350472.0
2025-10-21,5,さらさらシートクール,1134.02,1361,295.0,334536.0
2025-10-15,5,◎のむＹＧアサイーボウル,1209.85,1452,184.0,222612.0
2025-10-16,5,◎のむＹＧアサイーボウル,1182.98,1420,184.0,217668.0
2025-10-17,5,◎のむＹＧアサイーボウル,1181.66,1418,184.0,217425.0
2025-10-18,5,◎のむＹＧアサイーボウル,1264.53,1517,184.0,232674.0
2025-10-19,5,◎のむＹＧアサイーボウル,1129.5,1355,184.0,207828.0
2025-10-20,5,◎のむＹＧアサイーボウル,1188.04,1426,184.0,218599.0
2025-10-21,5,◎のむＹＧアサイーボウル,1134.02,1361,184.0,208660.0
2025-10-15,5,Ｚｅｒｏシート携帯,1209.85,1452,328.0,396831.0
2025-10-16,5,Ｚｅｒｏシート携帯,1182.98,1420,328.0,388017.0
2025-10-17,5,Ｚｅｒｏシート携帯,1181.66,1418,328.0,387584.0
2025-10-18,5,Ｚｅｒｏシート携帯,1264.53,1517,328.0,414766.0
2025-10-19,5,Ｚｅｒｏシート携帯,1129.5,1355,328.0,370476.0
2025-10-20,5,Ｚｅｒｏシート携帯,1188.04,1426,328.0,389677.0
2025-10-21,5,Ｚｅｒｏシート携帯,1134.02,1361,328.0,371959.0
2025-10-15,5,レッドブルエナジー２５０,1209.85,1452,198.0,239550.0
2025-10-16,5,レッドブルエナジー２５０,1182.98,1420,198.0,234230.0
2025-10-17,5,レッドブルエナジー２５０,1181.66,1418,198.0,233969.0
2025-10-18,5,レッドブルエナジー２５０,1264.53,1517,198.0,250377.0
2025-10-19,5,レッドブルエナジー２５０,1129.5,1355,198.0,223641.0
2025-10-20,5,レッドブルエナジー２５０,1188.04,1426,198.0,235232.0
2025-10-21,5,レッドブルエナジー２５０,1134.02,1361,198.0,224536.0
2025-10-15,5,ペパーミント１００ＭＬ,1209.85,1452,200.0,241970.0
2025-10-16,5,ペパーミント１００ＭＬ,1182.98,1420,200.0,236596.0
2025-10-17,5,ペパーミント１００ＭＬ,1181.66,1418,200.0,236332.0
2025-10-18,5,ペパーミント１００ＭＬ,1264.53,1517,200.0,252906.0
2025-10-19,5,ペパーミント１００ＭＬ,1129.5,1355,200.0,225900.0
2025-10-20,5,ペパーミント１００ＭＬ,1188.04,1426,200.0,237608.0
2025-10-21,5,ペパーミント１００ＭＬ,1134.02,1361,200.0,226804.0
2025-10-15,5,ヘアリングゴム黒,1209.85,1452,200.0,241970.0
2025-10-16,5,ヘアリングゴム黒,1182.98,1420,200.0,236596.0
2025-10-17,5,ヘアリングゴム黒,1181.66,1418,200.0,236332.0
2025-10-18,5,ヘアリングゴム黒,1264.53,1517,200.0,252906.0
2025-10-19,5,ヘアリングゴム黒,1129.5,1355,200.0,225900.0
2025-10-20,5,ヘアリングゴム黒,1188.04,1426,200.0,237608.0
2025-10-21,5,ヘアリングゴム黒,1134.02,1361,200.0,226804.0
2025-10-15,5,１日分鉄分のむヨーグルト,1209.85,1452,145.0,175428.0
2025-10-16,5,１日分鉄分のむヨーグルト,1182.98,1420,145.0,171532.0
2025-10-17,5,１日分鉄分のむヨーグルト,1181.66,1418,145.0,171341.0
2025-10-18,5,１日分鉄分のむヨーグルト,1264.53,1517,145.0,183357.0
2025-10-19,5,１日分鉄分のむヨーグルト,1129.5,1355,145.0,163778.0
2025-10-20,5,１日分鉄分のむヨーグルト,1188.04,1426,145.0,172266.0
2025-10-21,5,１日分鉄分のむヨーグルト,1134.02,1361,145.0,164433.0
2025-10-15,5,ザバスミルクココア風味,1209.85,1452,181.0,218983.0
2025-10-16,5,ザバスミルクココア風味,1182.98,1420,181.0,214119.0
2025-10-17,5,ザバスミルクココア風味,1181.66,1418,181.0,213880.0
2025-10-18,5,ザバスミルクココア風味,1264.53,1517,181.0,228880.0
2025-10-19,5,ザバスミルクココア風味,1129.5,1355,181.0,204440.0
2025-10-20,5,ザバスミルクココア風味,1188.04,1426,181.0,215035.0
2025-10-21,5,ザバスミルクココア風味,1134.02,1361,181.0,205258.0
2025-10-15,5,イーラインマスクベージュ,1209.85,1452,299.0,361745.0
2025-10-16,5,イーラインマスクベージュ,1182.98,1420,299.0,353711.0
2025-10-17,5,イーラインマスクベージュ,1181.66,1418,299.0,353316.0
2025-10-18,5,イーラインマスクベージュ,1264.53,1517,299.0,378094.0
2025-10-19,5,イーラインマスクベージュ,1129.5,1355,299.0,337720.0
2025-10-20,5,イーラインマスクベージュ,1188.04,1426,299.0,355224.0
2025-10-21,5,イーラインマスクベージュ,1134.02,1361,299.0,339072.0
2025-10-15,5,ブルガリアＹＯ　苺,1209.85,1452,158.0,191156.0
2025-10-16,5,ブルガリアＹＯ　苺,1182.98,1420,158.0,186911.0
2025-10-17,5,ブルガリアＹＯ　苺,1181.66,1418,158.0,186702.0
2025-10-18,5,ブルガリアＹＯ　苺,1264.53,1517,158.0,199796.0
2025-10-19,5,ブルガリアＹＯ　苺,1129.5,1355,158.0,178461.0
2025-10-20,5,ブルガリアＹＯ　苺,1188.04,1426,158.0,187710.0
2025-10-21,5,ブルガリアＹＯ　苺,1134.02,1361,158.0,179175.0
2025-10-15,5,◎カフェラテレギュラー,1209.85,1452,181.0,218983.0
2025-10-16,5,◎カフェラテレギュラー,1182.98,1420,181.0,214119.0
2025-10-17,5,◎カフェラテレギュラー,1181.66,1418,181.0,213880.0
2025-10-18,5,◎カフェラテレギュラー,1264.53,1517,181.0,228880.0
2025-10-19,5,◎カフェラテレギュラー,1129.5,1355,181.0,204440.0
2025-10-20,5,◎カフェラテレギュラー,1188.04,1426,181.0,215035.0
2025-10-21,5,◎カフェラテレギュラー,1134.02,1361,181.0,205258.0
2025-10-15,5,金のミルクキャンディ,1209.85,1452,221.0,267377.0
2025-10-16,5,金のミルクキャンディ,1182.98,1420,221.0,261439.0
2025-10-17,5,金のミルクキャンディ,1181.66,1418,221.0,261147.0
2025-10-18,5,金のミルクキャンディ,1264.53,1517,221.0,279461.0
2025-10-19,5,金のミルクキャンディ,1129.5,1355,221.0,249620.0
2025-10-20,5,金のミルクキャンディ,1188.04,1426,221.0,262557.0
2025-10-21,5,金のミルクキャンディ,1134.02,1361,221.0,250618.0
2025-10-15,5,ミンティアＢリフレッシュ,1209.85,1452,211.0,255278.0
2025-10-16,5,ミンティアＢリフレッシュ,1182.98,1420,211.0,249609.0
2025-10-17,5,ミンティアＢリフレッシュ,1181.66,1418,211.0,249330.0
2025-10-18,5,ミンティアＢリフレッシュ,1264.53,1517,211.0,266816.0
2025-10-19,5,ミンティアＢリフレッシュ,1129.5,1355,211.0,238324.0
2025-10-20,5,ミンティアＢリフレッシュ,1188.04,1426,211.0,250676.0
2025-10-21,5,ミンティアＢリフレッシュ,1134.02,1361,211.0,239278.0
2025-10-15,5,邪払のど飴,1209.85,1452,258.0,312141.0
2025-10-16,5,邪払のど飴,1182.98,1420,258.0,305209.0
2025-10-17,5,邪払のど飴,1181.66,1418,258.0,304868.0
2025-10-18,5,邪払のど飴,1264.53,1517,258.0,326249.0
2025-10-19,5,邪払のど飴,1129.5,1355,258.0,291411.0
2025-10-20,5,邪払のど飴,1188.04,1426,258.0,306514.0
2025-10-21,5,邪払のど飴,1134.02,1361,258.0,292577.0
2025-10-15,5,◎生コッペパン（たまご）,1209.85,1452,128.0,154861.0
2025-10-16,5,◎生コッペパン（たまご）,1182.98,1420,128.0,151421.0
2025-10-17,5,◎生コッペパン（たまご）,1181.66,1418,128.0,151252.0
2025-10-18,5,◎生コッペパン（たまご）,1264.53,1517,128.0,161860.0
2025-10-19,5,◎生コッペパン（たまご）,1129.5,1355,128.0,144576.0
2025-10-20,5,◎生コッペパン（たまご）,1188.04,1426,128.0,152069.0
2025-10-21,5,◎生コッペパン（たまご）,1134.02,1361,128.0,145155.0
2025-10-15,5,キレートクエン酸ゼリー,1209.85,1452,210.0,254068.0
2025-10-16,5,キレートクエン酸ゼリー,1182.98,1420,210.0,248426.0
2025-10-17,5,キレートクエン酸ゼリー,1181.66,1418,210.0,248149.0
2025-10-18,5,キレートクエン酸ゼリー,1264.53,1517,210.0,265551.0
2025-10-19,5,キレートクエン酸ゼリー,1129.5,1355,210.0,237195.0
2025-10-20,5,キレートクエン酸ゼリー,1188.04,1426,210.0,249488.0
2025-10-21,5,キレートクエン酸ゼリー,1134.02,1361,210.0,238144.0
2025-10-15,5,◎もっち歩き（チョコ）,1209.85,1452,125.0,151231.0
2025-10-16,5,◎もっち歩き（チョコ）,1182.98,1420,125.0,147872.0
2025-10-17,5,◎もっち歩き（チョコ）,1181.66,1418,125.0,147708.0
2025-10-18,5,◎もっち歩き（チョコ）,1264.53,1517,125.0,158066.0
2025-10-19,5,◎もっち歩き（チョコ）,1129.5,1355,125.0,141188.0
2025-10-20,5,◎もっち歩き（チョコ）,1188.04,1426,125.0,148505.0
2025-10-21,5,◎もっち歩き（チョコ）,1134.02,1361,125.0,141752.0
2025-10-15,5,ミンティアワイルド＆クー,1209.85,1452,105.0,127034.0
2025-10-16,5,ミンティアワイルド＆クー,1182.98,1420,105.0,124213.0
2025-10-17,5,ミンティアワイルド＆クー,1181.66,1418,105.0,124074.0
2025-10-18,5,ミンティアワイルド＆クー,1264.53,1517,105.0,132776.0
2025-10-19,5,ミンティアワイルド＆クー,1129.5,1355,105.0,118598.0
2025-10-20,5,ミンティアワイルド＆クー,1188.04,1426,105.0,124744.0
2025-10-21,5,ミンティアワイルド＆クー,1134.02,1361,105.0,119072.0
2025-10-15,5,アーモンドＣ香ばしＰＪ,1209.85,1452,175.0,211724.0
2025-10-16,5,アーモンドＣ香ばしＰＪ,1182.98,1420,175.0,207022.0
2025-10-17,5,アーモンドＣ香ばしＰＪ,1181.66,1418,175.0,206790.0
2025-10-18,5,アーモンドＣ香ばしＰＪ,1264.53,1517,175.0,221293.0
2025-10-19,5,アーモンドＣ香ばしＰＪ,1129.5,1355,175.0,197662.0
2025-10-20,5,アーモンドＣ香ばしＰＪ,1188.04,1426,175.0,207907.0
2025-10-21,5,アーモンドＣ香ばしＰＪ,1134.02,1361,175.0,198454.0
2025-10-15,5,ミンティアＢクリスタル,1209.85,1452,211.0,255278.0
2025-10-16,5,ミンティアＢクリスタル,1182.98,1420,211.0,249609.0
2025-10-17,5,ミンティアＢクリスタル,1181.66,1418,211.0,249330.0
2025-10-18,5,ミンティアＢクリスタル,1264.53,1517,211.0,266816.0
2025-10-19,5,ミンティアＢクリスタル,1129.5,1355,211.0,238324.0
2025-10-20,5,ミンティアＢクリスタル,1188.04,1426,211.0,250676.0
2025-10-21,5,ミンティアＢクリスタル,1134.02,1361,211.0,239278.0
2025-10-15,5,ブラックＴひとくちサイズ,1209.85,1452,120.0,145182.0
2025-10-16,5,ブラックＴひとくちサイズ,1182.98,1420,120.0,141958.0
2025-10-17,5,ブラックＴひとくちサイズ,1181.66,1418,120.0,141799.0
2025-10-18,5,ブラックＴひとくちサイズ,1264.53,1517,120.0,151744.0
2025-10-19,5,ブラックＴひとくちサイズ,1129.5,1355,120.0,135540.0
2025-10-20,5,ブラックＴひとくちサイズ,1188.04,1426,120.0,142565.0
2025-10-21,5,ブラックＴひとくちサイズ,1134.02,1361,120.0,136082.0
2025-10-15,5,ジャムグミいちご,1209.85,1452,182.0,220193.0
2025-10-16,5,ジャムグミいちご,1182.98,1420,182.0,215302.0
2025-10-17,5,ジャムグミいちご,1181.66,1418,182.0,215062.0
2025-10-18,5,ジャムグミいちご,1264.53,1517,182.0,230144.0
2025-10-19,5,ジャムグミいちご,1129.5,1355,182.0,205569.0
2025-10-20,5,ジャムグミいちご,1188.04,1426,182.0,216223.0
2025-10-21,5,ジャムグミいちご,1134.02,1361,182.0,206392.0
2025-10-15,5,ぷにキャラグミちいかわ,1209.85,1452,218.0,263747.0
2025-10-16,5,ぷにキャラグミちいかわ,1182.98,1420,218.0,257890.0
2025-10-17,5,ぷにキャラグミちいかわ,1181.66,1418,218.0,257602.0
2025-10-18,5,ぷにキャラグミちいかわ,1264.53,1517,218.0,275668.0
2025-10-19,5,ぷにキャラグミちいかわ,1129.5,1355,218.0,246231.0
2025-10-20,5,ぷにキャラグミちいかわ,1188.04,1426,218.0,258993.0
2025-10-21,5,ぷにキャラグミちいかわ,1134.02,1361,218.0,247216.0
2025-10-15,5,ソルベットグミ白桃味,1209.85,1452,140.0,169379.0
2025-10-16,5,ソルベットグミ白桃味,1182.98,1420,140.0,165617.0
2025-10-17,5,ソルベットグミ白桃味,1181.66,1418,140.0,165432.0
2025-10-18,5,ソルベットグミ白桃味,1264.53,1517,140.0,177034.0
2025-10-19,5,ソルベットグミ白桃味,1129.5,1355,140.0,158130.0
2025-10-20,5,ソルベットグミ白桃味,1188.04,1426,140.0,166326.0
2025-10-21,5,ソルベットグミ白桃味,1134.02,1361,140.0,158763.0
2025-10-15,5,つぶグミカタイソーダ,1209.85,1452,168.0,203255.0
2025-10-16,5,つぶグミカタイソーダ,1182.98,1420,168.0,198741.0
2025-10-17,5,つぶグミカタイソーダ,1181.66,1418,168.0,198519.0
2025-10-18,5,つぶグミカタイソーダ,1264.53,1517,168.0,212441.0
2025-10-19,5,つぶグミカタイソーダ,1129.5,1355,168.0,189756.0
2025-10-20,5,つぶグミカタイソーダ,1188.04,1426,168.0,199591.0
2025-10-21,5,つぶグミカタイソーダ,1134.02,1361,168.0,190515.0
2025-10-15,5,たべっ子グミパイナップル,1209.85,1452,200.0,241970.0
2025-10-16,5,たべっ子グミパイナップル,1182.98,1420,200.0,236596.0
2025-10-17,5,たべっ子グミパイナップル,1181.66,1418,200.0,236332.0
2025-10-18,5,たべっ子グミパイナップル,1264.53,1517,200.0,252906.0
2025-10-19,5,たべっ子グミパイナップル,1129.5,1355,200.0,225900.0
2025-10-20,5,たべっ子グミパイナップル,1188.04,1426,200.0,237608.0
2025-10-21,5,たべっ子グミパイナップル,1134.02,1361,200.0,226804.0
2025-10-15,5,おとうふくんグミ,1209.85,1452,161.0,194786.0
2025-10-16,5,おとうふくんグミ,1182.98,1420,161.0,190460.0
2025-10-17,5,おとうふくんグミ,1181.66,1418,161.0,190247.0
2025-10-18,5,おとうふくんグミ,1264.53,1517,161.0,203589.0
2025-10-19,5,おとうふくんグミ,1129.5,1355,161.0,181850.0
2025-10-20,5,おとうふくんグミ,1188.04,1426,161.0,191274.0
2025-10-21,5,おとうふくんグミ,1134.02,1361,161.0,182577.0
2025-10-15,5,あの日夢見た雲グミ,1209.85,1452,171.0,206884.0
2025-10-16,5,あの日夢見た雲グミ,1182.98,1420,171.0,202290.0
2025-10-17,5,あの日夢見た雲グミ,1181.66,1418,171.0,202064.0
2025-10-18,5,あの日夢見た雲グミ,1264.53,1517,171.0,216235.0
2025-10-19,5,あの日夢見た雲グミ,1129.5,1355,171.0,193144.0
2025-10-20,5,あの日夢見た雲グミ,1188.04,1426,171.0,203155.0
2025-10-21,5,あの日夢見た雲グミ,1134.02,1361,171.0,193917.0
2025-10-15,5,ピュレグミなつももソーダ,1209.85,1452,150.0,181478.0
2025-10-16,5,ピュレグミなつももソーダ,1182.98,1420,150.0,177447.0
2025-10-17,5,ピュレグミなつももソーダ,1181.66,1418,150.0,177249.0
2025-10-18,5,ピュレグミなつももソーダ,1264.53,1517,150.0,189680.0
2025-10-19,5,ピュレグミなつももソーダ,1129.5,1355,150.0,169425.0
2025-10-20,5,ピュレグミなつももソーダ,1188.04,1426,150.0,178206.0
2025-10-21,5,ピュレグミなつももソーダ,1134.02,1361,150.0,170103.0
2025-10-15,5,ポケぷに,1209.85,1452,218.0,263747.0
2025-10-16,5,ポケぷに,1182.98,1420,218.0,257890.0
2025-10-17,5,ポケぷに,1181.66,1418,218.0,257602.0
2025-10-18,5,ポケぷに,1264.53,1517,218.0,275668.0
2025-10-19,5,ポケぷに,1129.5,1355,218.0,246231.0
2025-10-20,5,ポケぷに,1188.04,1426,218.0,258993.0
2025-10-21,5,ポケぷに,1134.02,1361,218.0,247216.0
2025-10-15,5,龍角散のど飴ｍａｘＳＴ,1209.85,1452,160.0,193576.0
2025-10-16,5,龍角散のど飴ｍａｘＳＴ,1182.98,1420,160.0,189277.0
2025-10-17,5,龍角散のど飴ｍａｘＳＴ,1181.66,1418,160.0,189066.0
2025-10-18,5,龍角散のど飴ｍａｘＳＴ,1264.53,1517,160.0,202325.0
2025-10-19,5,龍角散のど飴ｍａｘＳＴ,1129.5,1355,160.0,180720.0
2025-10-20,5,龍角散のど飴ｍａｘＳＴ,1188.04,1426,160.0,190086.0
2025-10-21,5,龍角散のど飴ｍａｘＳＴ,1134.02,1361,160.0,181443.0
2025-10-15,5,忍者めし巨峰,1209.85,1452,125.0,151231.0
2025-10-16,5,忍者めし巨峰,1182.98,1420,125.0,147872.0
2025-10-17,5,忍者めし巨峰,1181.66,1418,125.0,147708.0
2025-10-18,5,忍者めし巨峰,1264.53,1517,125.0,158066.0
2025-10-19,5,忍者めし巨峰,1129.5,1355,125.0,141188.0
2025-10-20,5,忍者めし巨峰,1188.04,1426,125.0,148505.0
2025-10-21,5,忍者めし巨峰,1134.02,1361,125.0,141752.0
2025-10-15,5,即攻元気ゼリー,1209.85,1452,204.0,246809.0
2025-10-16,5,即攻元気ゼリー,1182.98,1420,204.0,241328.0
2025-10-17,5,即攻元気ゼリー,1181.66,1418,204.0,241059.0
2025-10-18,5,即攻元気ゼリー,1264.53,1517,204.0,257964.0
2025-10-19,5,即攻元気ゼリー,1129.5,1355,204.0,230418.0
2025-10-20,5,即攻元気ゼリー,1188.04,1426,204.0,242360.0
2025-10-21,5,即攻元気ゼリー,1134.02,1361,204.0,231340.0
2025-10-15,5,龍角散のど飴スティック,1209.85,1452,140.0,169379.0
2025-10-16,5,龍角散のど飴スティック,1182.98,1420,140.0,165617.0
2025-10-17,5,龍角散のど飴スティック,1181.66,1418,140.0,165432.0
2025-10-18,5,龍角散のど飴スティック,1264.53,1517,140.0,177034.0
2025-10-19,5,龍角散のど飴スティック,1129.5,1355,140.0,158130.0
2025-10-20,5,龍角散のど飴スティック,1188.04,1426,140.0,166326.0
2025-10-21,5,龍角散のど飴スティック,1134.02,1361,140.0,158763.0
2025-10-15,5,のど飴,1209.85,1452,124.0,150021.0
2025-10-16,5,のど飴,1182.98,1420,124.0,146690.0
2025-10-17,5,のど飴,1181.66,1418,124.0,146526.0
2025-10-18,5,のど飴,1264.53,1517,124.0,156802.0
2025-10-19,5,のど飴,1129.5,1355,124.0,140058.0
2025-10-20,5,のど飴,1188.04,1426,124.0,147317.0
2025-10-21,5,のど飴,1134.02,1361,124.0,140618.0
2025-10-15,5,忍者めし鋼マスカット味,1209.85,1452,148.0,179058.0
2025-10-16,5,忍者めし鋼マスカット味,1182.98,1420,148.0,175081.0
2025-10-17,5,忍者めし鋼マスカット味,1181.66,1418,148.0,174886.0
2025-10-18,5,忍者めし鋼マスカット味,1264.53,1517,148.0,187150.0
2025-10-19,5,忍者めし鋼マスカット味,1129.5,1355,148.0,167166.0
2025-10-20,5,忍者めし鋼マスカット味,1188.04,1426,148.0,175830.0
2025-10-21,5,忍者めし鋼マスカット味,1134.02,1361,148.0,167835.0
2025-10-15,5,◎ドライマンゴー,1209.85,1452,276.0,333919.0
