日付,店舗ID,商品ID,予測販売数量,発注数量,単価,予測売上金額
2025-10-15,1,◎緑茶６００,1213.79,1457,110.0,133517.0
2025-10-15,1,◎ぶどうぱん（シュガーマ,1213.79,1457,128.0,155365.0
2025-10-15,1,◎麦茶６００,1213.79,1457,110.0,133517.0
2025-10-15,1,健康ミネラルむぎ茶,1213.79,1457,158.0,191779.0
2025-10-15,1,◎生スコーン６個入,1213.79,1457,172.0,208772.0
2025-10-15,1,◎アップル香るジャスミン,1213.79,1457,110.0,133517.0
2025-10-15,1,塩バター揚げ焼きくりーむ,1213.79,1457,276.0,335006.0
2025-10-15,1,マルボロ・メン１２Ｂ,1213.79,1457,546.0,662729.0
2025-10-15,1,専ＵＦＯ大盛焼そばパンガ,1213.79,1457,276.0,335006.0
2025-10-15,1,じゃがりこチーズ,1213.79,1457,185.0,224551.0
2025-10-15,1,◎冷やし胡瓜一本漬,1213.79,1457,172.0,208772.0
2025-10-15,1,◎タンスティックレモン,1213.79,1457,184.0,223337.0
2025-10-15,1,メビウスＥＸＬ,1213.79,1457,528.0,640881.0
2025-10-15,1,メビウスＬ,1213.79,1457,528.0,640881.0
2025-10-15,1,メビウスＳＬ１００Ｂ,1213.79,1457,528.0,640881.0
2025-10-15,1,焙煎ごまドレッシング,1213.79,1457,33.0,40055.0
2025-10-15,1,◎半熟ゆでたまご１個,1213.79,1457,98.0,118951.0
2025-10-15,1,ポケカ拡張　ホワイト,1213.79,1457,264.0,320441.0
2025-10-15,1,テリアスムースレギュラー,1213.79,1457,528.0,640881.0
2025-10-15,1,高菜の寿司,1213.79,1457,176.0,213627.0
2025-10-15,1,レジ袋弁当大バイオマス,1213.79,1457,5.0,6069.0
2025-10-15,1,ホープ１０,1213.79,1457,273.0,331365.0
2025-10-15,1,手巻　紀州南高梅,1213.79,1457,158.0,191779.0
2025-10-15,1,手巻　真昆布,1213.79,1457,158.0,191779.0
2025-10-15,1,大きな　僕の梅おかか,1213.79,1457,297.0,360496.0
2025-10-15,1,味付海苔　おかか味噌,1213.79,1457,161.0,195420.0
2025-10-15,1,増量　手巻　紅しゃけ,1213.79,1457,195.0,236689.0
2025-10-15,1,増量　手巻　辛子明太子,1213.79,1457,195.0,236689.0
2025-10-15,1,大きな　昆布とツナマヨ,1213.79,1457,269.0,326510.0
2025-10-15,1,手巻　たらこマヨネーズ,1213.79,1457,188.0,228193.0
2025-10-15,1,豚バラしょうゆ,1213.79,1457,276.0,335006.0
2025-10-15,1,サンドおむすび　牛カルビ,1213.79,1457,328.0,398123.0
2025-10-15,1,手巻　紅しゃけ,1213.79,1457,195.0,236689.0
2025-10-15,1,レジ袋１２号バイオマス,1213.79,1457,3.0,3641.0
2025-10-15,1,ピース・ライト・ＢＯＸ,1213.79,1457,546.0,662729.0
2025-10-15,1,ピアニシモ・アリア・メン,1213.79,1457,519.0,629957.0
2025-10-15,1,◎海鮮スティック明太マヨ,1213.79,1457,167.0,202703.0
2025-10-15,1,センティアＩブラック,1213.79,1457,482.0,585047.0
2025-10-15,1,冷し明太とろろうどん,1213.79,1457,508.0,616605.0
2025-10-15,1,冷したぬきうどん,1213.79,1457,399.0,484302.0
2025-10-15,1,ゆず冷し鶏塩おろしうどん,1213.79,1457,526.0,638454.0
2025-10-15,1,テリアイエローメンソール,1213.79,1457,528.0,640881.0
2025-10-15,1,テリアサンパール,1213.79,1457,528.0,640881.0
2025-10-15,1,テリアシャインパール,1213.79,1457,528.0,640881.0
2025-10-15,1,マルボロ・ボックス,1213.79,1457,546.0,662729.0
2025-10-15,1,シーチキン＆コーンサラダ,1213.79,1457,249.0,302234.0
2025-10-15,1,ケントエス１・１００Ｂ,1213.79,1457,455.0,552274.0
2025-10-15,1,ローストチキンパスタサラ,1213.79,1457,369.0,447889.0
2025-10-15,1,エボルタＮＥＯ単４－４Ｐ,1213.79,1457,659.0,799888.0
2025-10-15,1,ライトニング１．２ｍ,1213.79,1457,1800.0,2184822.0
2025-10-15,1,ＣＲバーナーライター,1213.79,1457,190.0,230620.0
2025-10-15,1,耐風ビニール傘７０,1213.79,1457,862.0,1046287.0
2025-10-15,1,ダブルシュー,1213.79,1457,172.0,208772.0
2025-10-15,1,デイリースポーツ東日本,1213.79,1457,146.0,177213.0
2025-10-15,1,冷やして食べるバウム,1213.79,1457,167.0,202703.0
2025-10-15,1,マカロンチョコパッション,1213.79,1457,267.0,324082.0
2025-10-15,1,日刊ゲンダイ,1213.79,1457,164.0,199062.0
2025-10-15,1,日本経済新聞,1213.79,1457,182.0,220910.0
2025-10-15,1,ＡｍａｚｏｎＶＡＲ,1213.79,1457,10000.0,12137900.0
2025-10-15,1,２種のキンパ,1213.79,1457,510.0,619033.0
2025-10-15,1,セブンスター,1213.79,1457,546.0,662729.0
2025-10-15,1,セブンスター・ＢＯＸ,1213.79,1457,546.0,662729.0
2025-10-15,1,手巻　辛子明太子,1213.79,1457,195.0,236689.0
2025-10-15,1,カロリーＭハーフ　バニラ,1213.79,1457,110.0,133517.0
2025-10-15,1,手巻シーチキンマヨネーズ,1213.79,1457,165.0,200275.0
2025-10-15,1,直巻　和風ツナマヨネーズ,1213.79,1457,149.0,180855.0
2025-10-15,1,テリアブラックＭ１０Ｐ,1213.79,1457,5273.0,6400315.0
2025-10-15,1,アサヒ生ビール３５０,1213.79,1457,216.0,262179.0
2025-10-15,1,スーパードライ３５０,1213.79,1457,216.0,262179.0
2025-10-15,1,さばと青じそおむすび,1213.79,1457,139.0,168717.0
2025-10-15,1,テリアＯパール,1213.79,1457,528.0,640881.0
2025-10-15,1,ポケカ拡張　ブラック,1213.79,1457,264.0,320441.0
2025-10-15,1,ポケカ拡張　バトルＰ,1213.79,1457,164.0,199062.0
2025-10-15,1,サラサクリップ　黒,1213.79,1457,99.0,120165.0
2025-10-15,1,ＬＩＢＥＲＡミルク,1213.79,1457,277.0,336220.0
2025-10-15,1,◎しみチョココーン,1213.79,1457,147.0,178427.0
2025-10-15,1,◎チョコシュー,1213.79,1457,128.0,155365.0
2025-10-15,1,もち麦　鮭ひじきしそ風味,1213.79,1457,163.0,197848.0
2025-10-15,1,◎こだわりのフロランタン,1213.79,1457,184.0,223337.0
2025-10-15,1,◎もちもちレモンドーナツ,1213.79,1457,149.0,180855.0
2025-10-15,1,◎濃厚ミルクドーナツ,1213.79,1457,100.0,121379.0
2025-10-15,1,◎焼たまごカレートースト,1213.79,1457,167.0,202703.0
2025-10-15,1,スイートサンダーいちご,1213.79,1457,60.0,72827.0
2025-10-15,1,ブラックサンダー,1213.79,1457,41.0,49765.0
2025-10-15,1,◎大きいウインナー,1213.79,1457,153.0,185710.0
2025-10-15,1,◎大きいあらびきチョリソ,1213.79,1457,153.0,185710.0
2025-10-15,1,パウダー２５０％ハッピー,1213.79,1457,120.0,145655.0
2025-10-15,1,◎ベーコンチーズオニオン,1213.79,1457,149.0,180855.0
2025-10-15,1,Ｆグレイシアラムネわらび,1213.79,1457,156.0,189351.0
2025-10-15,1,じゃがりこサラダ,1213.79,1457,185.0,224551.0
2025-10-15,1,ミンティアコールドスマッ,1213.79,1457,105.0,127448.0
2025-10-15,1,直巻　とり五目,1213.79,1457,165.0,200275.0
2025-10-15,1,ラッキーＳメンソール,1213.79,1457,391.0,474592.0
2025-10-15,1,ラッキーＳダークＭ,1213.79,1457,391.0,474592.0
2025-10-15,1,直巻　明太子マヨネーズ,1213.79,1457,165.0,200275.0
2025-10-15,1,直巻　焼しゃけ,1213.79,1457,158.0,191779.0
2025-10-15,1,レジ袋,1213.79,1457,3.0,3641.0
2025-10-15,1,１９６ＳＴゼロＷレモン３,1213.79,1457,161.0,195420.0
2025-10-15,1,角ハイボール３５０,1213.79,1457,219.0,265820.0
2025-10-15,1,氷結レモン３５０,1213.79,1457,168.0,203917.0
2025-10-15,1,生ハム寿司,1213.79,1457,212.0,257323.0
2025-10-15,1,テリアブラックパープルＭ,1213.79,1457,528.0,640881.0
2025-10-15,1,テリアブラックメンソール,1213.79,1457,528.0,640881.0
2025-10-15,1,手巻寿司　納豆,1213.79,1457,184.0,223337.0
2025-10-15,1,テリアミント,1213.79,1457,528.0,640881.0
2025-10-15,1,手巻寿司　シーチキンマヨ,1213.79,1457,167.0,202703.0
2025-10-15,1,テリアメンソール,1213.79,1457,528.0,640881.0
2025-10-15,1,テリアリッチレギュラー,1213.79,1457,528.0,640881.0
2025-10-15,1,テリアリビエラパール,1213.79,1457,528.0,640881.0
2025-10-15,1,テリアレギュラー,1213.79,1457,528.0,640881.0
2025-10-15,1,鮭はらみおむすび,1213.79,1457,258.0,313158.0
2025-10-15,1,助六寿司,1213.79,1457,482.0,585047.0
2025-10-15,1,テリアＢルビーＭ,1213.79,1457,528.0,640881.0
2025-10-15,1,ネオアークティックＭ,1213.79,1457,455.0,552274.0
2025-10-15,1,高菜たくあんおむすび,1213.79,1457,135.0,163862.0
2025-10-15,1,ラッキーＳダークタバコ,1213.79,1457,391.0,474592.0
2025-10-15,1,◎ハムチーズマヨネーズ２,1213.79,1457,135.0,163862.0
2025-10-15,1,ＭＶコールドＭプルーム,1213.79,1457,455.0,552274.0
2025-10-15,1,まるで桃みたいなケーキ,1213.79,1457,276.0,335006.0
2025-10-15,1,クリームワッフルクッキー,1213.79,1457,260.0,315585.0
2025-10-15,1,調製豆乳,1213.79,1457,105.0,127448.0
2025-10-15,1,テリアパープルメンソール,1213.79,1457,528.0,640881.0
2025-10-15,1,テリアバランスドＲ,1213.79,1457,528.0,640881.0
2025-10-15,1,野菜一日これ一本,1213.79,1457,113.0,137158.0
2025-10-15,1,◎デニッシュブレッド３枚,1213.79,1457,156.0,189351.0
2025-10-15,1,センティアＳバイオレット,1213.79,1457,482.0,585047.0
2025-10-15,1,◎バタークロワッサンメ３,1213.79,1457,156.0,189351.0
2025-10-15,1,センティアＩパープル,1213.79,1457,482.0,585047.0
2025-10-15,1,◎ファミマの牛乳５００,1213.79,1457,175.0,212413.0
2025-10-15,1,サブレサンドバニライチゴ,1213.79,1457,332.0,402978.0
2025-10-15,1,冷しニンニクまぜそば,1213.79,1457,647.0,785322.0
2025-10-15,1,ＳＰＡＭ　タコスミート,1213.79,1457,315.0,382344.0
2025-10-15,1,ＳＰＡＭ　ツナマヨネーズ,1213.79,1457,266.0,322868.0
2025-10-15,1,不明,1213.79,1457,164.0,199062.0
2025-10-15,1,レジ袋４５号バイオマス,1213.79,1457,7.0,8497.0
2025-10-15,1,鮭ほぐし飯（和風だしごは,1213.79,1457,338.0,410261.0
2025-10-15,1,天タレおむすび,1213.79,1457,138.0,167503.0
2025-10-15,1,植物生のスパイシーカレー,1213.79,1457,146.0,177213.0
2025-10-15,1,赤飯おむすび,1213.79,1457,165.0,200275.0
2025-10-15,1,レジ袋２０号バイオマス,1213.79,1457,5.0,6069.0
2025-10-15,1,鶏のうまみ！鶏そぼろ弁当,1213.79,1457,320.0,388413.0
2025-10-15,1,冷しビャンビャン麺,1213.79,1457,510.0,619033.0
2025-10-15,1,ラッキーＳＲタバコ１０Ｐ,1213.79,1457,3910.0,4745919.0
2025-10-15,1,野沢菜いなり寿司,1213.79,1457,179.0,217268.0
2025-10-15,1,国産チキン彩り野菜うどん,1213.79,1457,554.0,672440.0
2025-10-15,1,手巻寿司　ねぎとろ（青ま,1213.79,1457,230.0,279172.0
2025-10-15,1,かぶり寿司　唐揚げ巻,1213.79,1457,283.0,343503.0
2025-10-15,1,塩こんぶおむすび,1213.79,1457,139.0,168717.0
2025-10-15,1,サンド寿司　まぐろたくあ,1213.79,1457,334.0,405406.0
2025-10-15,1,冷たい生パスタ海老トマト,1213.79,1457,499.0,605681.0
2025-10-15,1,ジューシーハムサンド,1213.79,1457,297.0,360496.0
2025-10-15,1,ラッキーＳリッチタバコ,1213.79,1457,391.0,474592.0
2025-10-15,1,テリヤキチキンとたまごＳ,1213.79,1457,323.0,392054.0
2025-10-15,1,ラッキーＳベリーＭ,1213.79,1457,391.0,474592.0
2025-10-15,1,ラッキーＳトロピカルＳ,1213.79,1457,391.0,474592.0
2025-10-15,1,３種チーズとハムのサンド,1213.79,1457,323.0,392054.0
2025-10-15,1,ベコンレタストマトサンド,1213.79,1457,369.0,447889.0
2025-10-15,1,ネオＢベリーハイパー用,1213.79,1457,455.0,552274.0
2025-10-15,1,チキン南蛮サンド,1213.79,1457,369.0,447889.0
2025-10-15,1,ミックスサンド,1213.79,1457,276.0,335006.0
2025-10-15,1,鶏焼肉のバインミー,1213.79,1457,369.0,447889.0
2025-10-15,1,シーチキン＆たまごサラダ,1213.79,1457,239.0,290096.0
2025-10-15,1,棒棒鶏風サラダ,1213.79,1457,406.0,492799.0
2025-10-15,1,和風ドレッシング,1213.79,1457,33.0,40055.0
2025-10-15,1,シャキシャキレタスサンド,1213.79,1457,297.0,360496.0
2025-10-15,1,サメジマブルーソーダ味,1213.79,1457,178.0,216055.0
2025-10-15,1,蒸鶏とねぎのトマトパスタ,1213.79,1457,462.0,560771.0
2025-10-15,1,大きなおむすび唐揚げマヨ,1213.79,1457,290.0,351999.0
2025-10-15,1,本まぐろわさび醤油おむす,1213.79,1457,280.0,339861.0
2025-10-15,1,◎ベーコンペッパーマヨ,1213.79,1457,121.0,146869.0
2025-10-15,1,メビウス,1213.79,1457,528.0,640881.0
2025-10-15,1,シャインマスカットのど飴,1213.79,1457,105.0,127448.0
2025-10-15,1,ぷっちょＳＴメガコーラ,1213.79,1457,118.0,143227.0
2025-10-15,1,ハイチュウグレープ,1213.79,1457,127.0,154151.0
2025-10-15,1,ハイライトメンソール,1213.79,1457,473.0,574123.0
2025-10-15,1,ハイチュウＰシャインマス,1213.79,1457,152.0,184496.0
2025-10-15,1,センティアＦグリーン,1213.79,1457,482.0,585047.0
2025-10-15,1,ハイライト,1213.79,1457,473.0,574123.0
2025-10-15,1,ハイチュウＰ巨峰,1213.79,1457,152.0,184496.0
2025-10-15,1,キャメルクラフトＭ５,1213.79,1457,410.0,497654.0
2025-10-15,1,アメスピＯＭ１,1213.79,1457,382.0,463668.0
2025-10-15,1,アメスピＯＭライト,1213.79,1457,382.0,463668.0
2025-10-15,1,コロロシャインマスカット,1213.79,1457,148.0,179641.0
2025-10-15,1,コーラアップ,1213.79,1457,242.0,293737.0
2025-10-15,1,アメスピライト,1213.79,1457,382.0,463668.0
2025-10-15,1,ハイチュウＰヨーグルト,1213.79,1457,152.0,184496.0
2025-10-15,1,ＭＶスムースＲプルーム,1213.79,1457,455.0,552274.0
2025-10-15,1,◎しみ旨フレンチトースト,1213.79,1457,144.0,174786.0
2025-10-15,1,ＭＶシトラスＯＰプルーム,1213.79,1457,455.0,552274.0
2025-10-15,1,◎もちっとつぶあんドーナ,1213.79,1457,125.0,151724.0
2025-10-15,1,◎ミニフレンチトースト４,1213.79,1457,172.0,208772.0
2025-10-15,1,センティアＤブロンズ,1213.79,1457,482.0,585047.0
2025-10-15,1,センティアＣジェイド,1213.79,1457,482.0,585047.0
2025-10-15,1,センティアクリアシルバー,1213.79,1457,482.0,585047.0
2025-10-15,1,専ＵＦＯプチ焼そばパン４,1213.79,1457,212.0,257323.0
2025-10-15,1,ケントＴＲメンソール,1213.79,1457,437.0,530426.0
2025-10-15,1,◎北海道メロンパン,1213.79,1457,125.0,151724.0
2025-10-15,1,ケントＴメンソール,1213.79,1457,437.0,530426.0
2025-10-15,1,◎生コッペパン（あんバタ,1213.79,1457,135.0,163862.0
2025-10-15,1,◎白生コッペパン（カスタ,1213.79,1457,128.0,155365.0
2025-10-15,1,マルボロ・ブラックＭ８,1213.79,1457,546.0,662729.0
2025-10-15,1,ＭＶＰＧレギュラーウィズ,1213.79,1457,546.0,662729.0
2025-10-15,1,ＭＶＰＧメンソールウィズ,1213.79,1457,546.0,662729.0
2025-10-15,1,ＭＶＧレッドＭウィズ,1213.79,1457,546.0,662729.0
2025-10-15,1,◎ふんわりホットケーキ２,1213.79,1457,128.0,155365.0
2025-10-15,1,◎完熟バナナパンケーキ,1213.79,1457,138.0,167503.0
2025-10-15,1,ＭＶベリーＯＰプルーム,1213.79,1457,455.0,552274.0
2025-10-15,1,◎いちごのクロワッサン（,1213.79,1457,147.0,178427.0
2025-10-15,1,ＭＶブラックＣＭプルーム,1213.79,1457,455.0,552274.0
2025-10-15,1,タフグミグレーピーパンチ,1213.79,1457,238.0,288882.0
2025-10-15,1,はちみつカリンのど飴,1213.79,1457,124.0,150510.0
2025-10-15,1,メビウスワン,1213.79,1457,528.0,640881.0
2025-10-15,1,メビウスＥ１　１００Ｓ,1213.79,1457,455.0,552274.0
2025-10-15,1,◎スーパーＣＨ無糖レモ３,1213.79,1457,119.0,144441.0
2025-10-15,1,おむすびおかずＳ（昆・ツ,1213.79,1457,434.0,526785.0
2025-10-15,1,特撰　白角水割　２５０,1213.79,1457,175.0,212413.0
2025-10-15,1,茉莉花ジャスミン茶割ＪＪ,1213.79,1457,181.0,219696.0
2025-10-15,1,檸檬堂夏のラムネとレモン,1213.79,1457,160.0,194206.0
2025-10-15,1,手巻寿司　サーモン（青ま,1213.79,1457,230.0,279172.0
2025-10-15,1,本搾りライム３５０,1213.79,1457,168.0,203917.0
2025-10-15,1,未来のレサワオリジナル３,1213.79,1457,271.0,328937.0
2025-10-15,1,ルイボスティーハイ３４０,1213.79,1457,181.0,219696.0
2025-10-15,1,手巻寿司　青しそ納豆,1213.79,1457,190.0,230620.0
2025-10-15,1,◎スーパーＣＨグレフル３,1213.79,1457,119.0,144441.0
2025-10-15,1,大関　佳撰ワンカップ,1213.79,1457,219.0,265820.0
2025-10-15,1,金麦３５０,1213.79,1457,180.0,218482.0
2025-10-15,1,いなり寿司３ヶ入,1213.79,1457,276.0,335006.0
2025-10-15,1,ザプレミアムモルツ３５０,1213.79,1457,254.0,308303.0
2025-10-15,1,黒ラベル３５０,1213.79,1457,216.0,262179.0
2025-10-15,1,炙り焼辛子明太子おむすび,1213.79,1457,251.0,304661.0
2025-10-15,1,◎パン・オ・ショコラ４個,1213.79,1457,184.0,223337.0
2025-10-15,1,６種具材の冷し中華,1213.79,1457,536.0,650591.0
2025-10-15,1,センティアＦパープル,1213.79,1457,482.0,585047.0
2025-10-15,1,キシリトール粒フレッシュ,1213.79,1457,178.0,216055.0
2025-10-15,1,大粒ラムネＲすっぱレモン,1213.79,1457,133.0,161434.0
2025-10-15,1,マルボロアイスＢ・Ｍ８,1213.79,1457,546.0,662729.0
2025-10-15,1,マルボロアイスＢ・Ｍ５,1213.79,1457,546.0,662729.0
2025-10-15,1,ベロＭＰＭインテンス,1213.79,1457,291.0,353213.0
2025-10-15,1,◎黒胡椒香るチーズフラン,1213.79,1457,184.0,223337.0
2025-10-15,1,ケント・１・１００ＢＯＸ,1213.79,1457,473.0,574123.0
2025-10-15,1,◎ファミマ・ザ・カレーパ,1213.79,1457,139.0,168717.0
2025-10-15,1,ケントエス・スパーク１,1213.79,1457,455.0,552274.0
2025-10-15,1,◎手巻きソーセージドーナ,1213.79,1457,158.0,191779.0
2025-10-15,1,マルボロゴールドＢ,1213.79,1457,546.0,662729.0
2025-10-15,1,キシリトール粒グレープ,1213.79,1457,178.0,216055.0
2025-10-15,1,キシリトール粒ライムミン,1213.79,1457,178.0,216055.0
2025-10-15,1,Ｗ・Ｃ・ホワイト・５,1213.79,1457,491.0,595971.0
2025-10-15,1,メビＰＭＯＰＰ１１００,1213.79,1457,528.0,640881.0
2025-10-15,1,メビウスＳＬ,1213.79,1457,528.0,640881.0
2025-10-15,1,フリスクＦＦマスカット,1213.79,1457,278.0,337434.0
2025-10-15,1,ヨーグレットミニ,1213.79,1457,150.0,182068.0
